transcription,recording_id,audio,model_transcription
hapag lloyd one three seven guten tag radar contact ,012_0163,"{'array': array([-0.00019385, -0.0022415 , -0.00424842, ..., -0.00048724,
       -0.00772767,  0.00185529], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_01/sm3_01_163.wav', 'sampling_rate': 16000}",HABOGLOID ONE THREE SEVEN COODEN TANK WIT A CONTACT
lufthansa three six three eight climb to level three three zero ,012_0164,"{'array': array([-0.00394528, -0.00830452, -0.01191363, ...,  0.00480211,
        0.00547636,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_01/sm3_01_164.wav', 'sampling_rate': 16000}",ROFTONSA TWEE SIX TWEE EIGHT CLIMEDTER LEVEL TWEE TWISE
alitalia one five ,012_0165,"{'array': array([-3.6681101e-03, -1.5135376e-02, -5.6290054e-03, ...,
        3.7775287e-06, -2.5506411e-05,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_01/sm3_01_165.wav', 'sampling_rate': 16000}",ALITALIO ONE FIVE
sobelair two five two one contact rhein one three two decimal four ,012_0166,"{'array': array([-0.00207262, -0.00809296, -0.01359301, ...,  0.00230178,
       -0.00620058, -0.00920478], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_001.wav', 'sampling_rate': 16000}",SO WE HATE TWO FIVE TWO ONE CON TAKE MINE ONE THREE TWO TIS II FOUR
<OT> how do you read me now </OT> ,012_0167,"{'array': array([-0.00560899, -0.01161177, -0.0073304 , ..., -0.00106122,
       -0.00854817,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_002.wav', 'sampling_rate': 16000}",HOW DO YOU'E REAET ME KNOW
<OT> ok </OT> ,012_0168,"{'array': array([-0.00731027, -0.00934352, -0.00505457, ..., -0.00035546,
        0.00073675,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_003.wav', 'sampling_rate': 16000}",OKAY
good morning tarom three seven two identified ,012_0169,"{'array': array([-0.00126063, -0.0032506 , -0.00305933, ..., -0.03258328,
        0.00199988,  0.0117561 ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_004.wav', 'sampling_rate': 16000}",GOOD MORNING TILL AN TREE SEVEN TWO IDENTIFIED
lufthansa four four zero eight contact now zurich one three four decimal six ,012_0170,"{'array': array([-0.00018899, -0.00312955, -0.00662853, ..., -0.00061182,
        0.00081723, -0.0010723 ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_005.wav', 'sampling_rate': 16000}",LEFTENS AR FOUR FOUR ZERO EIGHT CONDICT NOT SOWE ONE THREE FOUR DISSIMO SIX
bye bye ,012_0171,"{'array': array([-0.00503759, -0.00496884, -0.00461123, ..., -0.00175304,
       -0.01084325,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_006.wav', 'sampling_rate': 16000}",BYE BYE
good morning swissair eight zero six you're identified i'll call you back for higher in a minute ,012_0172,"{'array': array([-0.01059213, -0.00774693,  0.0008224 , ..., -0.00768931,
        0.00099461,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_007.wav', 'sampling_rate': 16000}",THE MORNING SPEC AIDS THEREA SIX T IDENTTY FIHT I CALL YOU BACK FORHIG OUT IN A MINUTE
swissair eight zero six climb flight level three two zero ,012_0173,"{'array': array([-0.00301429, -0.01114163, -0.00923663, ...,  0.00106693,
       -0.00103031,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_008.wav', 'sampling_rate': 16000}",SPECIA EIGHT ZERO SIX CLUMFLIT LEVEL TREE TWO ZERO
hapag lloyd one one two good morning identified you're cleared direct to frankfurt ,012_0174,"{'array': array([-0.00584603, -0.00657367, -0.00419525, ..., -0.00097254,
       -0.00210536,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_009.wav', 'sampling_rate': 16000}",I GLOD  I'M ON TOO GOOD MORNING IDENTIFIED EXLET DIRECTOF FRANKVOT
lufthansa three five six six good morning identified climb to flight level two nine zero ,012_0175,"{'array': array([-0.00443426, -0.00912363, -0.0054004 , ..., -0.00857818,
       -0.00139498,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_010.wav', 'sampling_rate': 16000}",LEFT ON THE THREE FIVE SIX SIX GOOD MORNING IDENTIFYID CLIM TO FLIGHT LEVELE TWOO NINE A ZERO
good morning swissair nine three six zero identified ,012_0176,"{'array': array([-0.00522602, -0.00713952, -0.0047874 , ...,  0.00062797,
       -0.00736335,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_011.wav', 'sampling_rate': 16000}",MORNINGS EL SEN NINE O THREE SIX R IDENTITYFIED
sabena eight three zero is identified good morning ,012_0177,"{'array': array([-0.00472635, -0.01354228, -0.00812736, ..., -0.00185867,
        0.00123105, -0.0072847 ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_012.wav', 'sampling_rate': 16000}",SO MEAN O EIGH TREES THE REST I DENTIFY GOOD MORNING
lufthansa three six zero four is identified climb to flight level two nine zero ,012_0178,"{'array': array([-0.00450759, -0.00983575,  0.00214756, ..., -0.00374506,
       -0.00837243,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_013.wav', 'sampling_rate': 16000}",LEFT ON HA TWENTY SIX ZERO FOUR SO I DENTY FLIGHT CLIMBED TOF I LIVEL TO NINEOR ZERO
alitalia six four seven four is identified ,012_0179,"{'array': array([-0.00256628, -0.00523785, -0.00564617, ..., -0.00645658,
       -0.00448556,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_014.wav', 'sampling_rate': 16000}",ILTONO SIX FOUR SEVEN FOURIS IDENTITYFIED
swissair eight zero six climb flight level three four zero ,012_0180,"{'array': array([-0.00431917, -0.00573957, -0.0045194 , ..., -0.00030285,
       -0.00173726,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_015.wav', 'sampling_rate': 16000}",SPECAY EIGHT ZERO SIX CLIM FLIGHT LIVE WITH TREE FOUR ZERO
~k ~l ~m three four six good morning identified ,012_0181,"{'array': array([-0.00622287,  0.0001545 , -0.00032174, ..., -0.00261468,
       -0.00858727,  0.00171259], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_016.wav', 'sampling_rate': 16000}",GET OUT THREE FULL SIX GOOD MORNING IDENTIFYED
airals one zero eight eight contact rhein one two seven decimal three seven ,012_0182,"{'array': array([-0.00442612, -0.00664733, -0.00518639, ..., -0.00467894,
        0.00270585,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_017.wav', 'sampling_rate': 16000}",ALISON ZERO EIGHT EIGHT CONTICT ALINE ONE TO SEVEN TO SOME O THREE SEVEN
tarom three seven two contact rhein one three two decimal four ,012_0183,"{'array': array([-0.0039794 , -0.0089629 , -0.0053455 , ...,  0.00057497,
       -0.00473698, -0.008305  ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_018.wav', 'sampling_rate': 16000}",TOW N TREE SEVEN TWO CONTECTLINE MON THREE TWO DO SOMEO FOUR
swissair eight zero six report your rate of climb ,012_0184,"{'array': array([-0.00433767, -0.00694812, -0.00398638, ..., -0.00515844,
       -0.00761093, -0.00773985], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_019.wav', 'sampling_rate': 16000}",SWIS UH EIGHT ZERO SIX REPORT YOU RAT OF IME
that's ok swissair eight zero six contact now rhein radar one two seven decimal three seven ,012_0185,"{'array': array([-0.00391564, -0.00759733, -0.00735277, ..., -0.00196414,
       -0.00226636, -0.00500511], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_020.wav', 'sampling_rate': 16000}",THAT'S THE CASE WITH S ITS THEREA SIX COMTECHNOLIN LAT O ONE TWO SEVEN TO SOM THREE SEVEN
swissair nine three six zero likewise rhein one two seven decimal three seven ,012_0186,"{'array': array([-0.00837105, -0.0049931 , -0.00640134, ..., -0.00171017,
       -0.00381179, -0.00158146], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_021.wav', 'sampling_rate': 16000}",SO IT'S A NINE A THREE SIX ZERO LIKEWISE LINE ONE TO SEVEN TOS NA THREE SEVEN
swissair nine three six zero rhein radar one two seven decimal three seven ,012_0187,"{'array': array([-0.00511791, -0.01340148, -0.01441084, ...,  0.00011856,
       -0.00305184, -0.0053186 ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_022.wav', 'sampling_rate': 16000}",SWISS SA NINE A TRE SIX ZERO FINAETAR ONE TO SEVEN DOSM THREE SEVEN
britannia three two seven alfa is identified good morning ,012_0188,"{'array': array([-0.00423394, -0.00567005, -0.00406123, ..., -0.00043871,
        0.00079439, -0.0038236 ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_023.wav', 'sampling_rate': 16000}",BUT TEN OT THREE TWO SEVEN I FIVE SO IDENTITY FIR GOOD MORNING
air berlin ah five two five five contact rhein one two seven decimal three seven ,012_0189,"{'array': array([-0.00413574, -0.01090458, -0.00713204, ..., -0.00061984,
       -0.00788021, -0.00728373], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_024.wav', 'sampling_rate': 16000}",ABALIN UH FIVE TWO FIVE FIVE CONTECT LINE ONE TWO SEVEN TO SOMEO THREE SEVEN
calling rhein say again ,012_0190,"{'array': array([-0.00346201, -0.00475426,  0.00058778, ..., -0.01272832,
        0.00042318,  0.00415178], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_025.wav', 'sampling_rate': 16000}",OCOURDING  LINE SEGON
expect higher with zurich in ah four minutes ,012_0191,"{'array': array([-0.00048058, -0.00447504, -0.0045468 , ..., -0.00617975,
        0.00220319, -0.00108353], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_026.wav', 'sampling_rate': 16000}",EXPECT HIGVISTUIC IN UH FOUR MINUTES
~k ~l ~m three four six stand by a second ,012_0192,"{'array': array([-0.00080827, -0.01048168, -0.01016953, ...,  0.00389919,
        0.00163319,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_027.wav', 'sampling_rate': 16000}",CUT THEM THREE FOUR SIX THEN BY A SECOND
okay ~k ~l ~m three four six report your heading ,012_0193,"{'array': array([-0.00202805, -0.00229378, -0.00891724, ...,  0.00150026,
       -0.00361926, -0.00855074], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_028.wav', 'sampling_rate': 16000}",OKAY BECAS I'M THREE FOUR SIX REPORT ETING
~k ~l ~m three four six turn left heading three five zero ,012_0194,"{'array': array([-0.01294602, -0.00763111,  0.00310119, ...,  0.00175041,
        0.00020156,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_029.wav', 'sampling_rate': 16000}",CAD I'M A THREE FOUR SIX TON LIFT ITING THREE FIVE ZERO
lufthansa four thousand seven hundred is identified climb flight level two nine zero ,012_0195,"{'array': array([-0.00342924, -0.00800496,  0.00247041, ...,  0.00152099,
       -0.00054582, -0.00364   ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_030.wav', 'sampling_rate': 16000}",OFTONS A FOUR THOUSAND SEVEN HUNDREDI IDENTITY FIGHT CLIM FLIGHT LEVEL TWO NINEER ZERO
lufthansa five two three six is identified ,012_0196,"{'array': array([-2.8079897e-03, -3.9101280e-03, -5.4485397e-03, ...,
       -8.1567019e-03,  7.1165286e-04,  5.1851723e-05], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_031.wav', 'sampling_rate': 16000}",LUFTONS AR FIVE TWO THREE SIX IS IDENTIFIED
lufthansa sorry ~k ~l ~m three four six climb to flight level three one zero ,012_0197,"{'array': array([-0.00408732, -0.00500985, -0.01022844, ...,  0.00045433,
        0.00039551,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_032.wav', 'sampling_rate': 16000}",LEFT ONS A SORRY KIL HEM THREE FOUR SIX CLUMP TO FLIT NUMBER THREE ONE ZERO
ah lufthansa three six zero four expect higher with zurich in four to five minutes ,012_0198,"{'array': array([-0.00846723, -0.01417721, -0.01016238, ...,  0.00044133,
        0.00132616, -0.00324979], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_033.wav', 'sampling_rate': 16000}",AT UP TONDS A THREE SIX ZERO F EXPECT TO HIOUS TOO IN UH FOURTY FIVE MINUTES
sabena eight three zero contact rhein one two seven decimal three seven ,012_0199,"{'array': array([-0.00229438,  0.00106837, -0.00458399, ..., -0.0047231 ,
       -0.00830822,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_034.wav', 'sampling_rate': 16000}",SUBN O EIGH THREE ZERO CONTECT LINE ONE TO SEVEN TO SIMIA THREE SEVEN
lufthansa three five six six contact zurich one three four decimal six ,012_0200,"{'array': array([-0.00114005, -0.00502758, -0.00535281, ..., -0.00196996,
       -0.00270189, -0.00016024], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_035.wav', 'sampling_rate': 16000}",LOFTON'S AT TREE FIVE SIX SIX CONTECT SOVER HE WENT TRA FOUR DISNOS SIX
speedbird one two nine is identified ,012_0201,"{'array': array([-0.00331755, -0.01698807, -0.01263809, ..., -0.00020075,
       -0.00039427, -0.01147963], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_036.wav', 'sampling_rate': 16000}",SPADE BOAT TO ONE TWO AND NINE IS IDENTIFIED
lufthansa four two zero seven is identified after ah proceed direct to delta kilo bravo now ,012_0202,"{'array': array([-0.00942182, -0.01584667, -0.00724115, ..., -0.00048256,
        0.00157352, -0.0066503 ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_037.wav', 'sampling_rate': 16000}",LEFTONS AR FOUR TO ZERO SEVEN TES IDENTIFID AT UH UH POSITACTO DELTA KILBOWAR NOW
britannia three two seven alfa proceed now direct to kempten which is kilo papa tango ,012_0203,"{'array': array([-0.01047302, -0.01250876,  0.00017327, ..., -0.0015949 ,
       -0.00581266,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_038.wav', 'sampling_rate': 16000}",BUT TON AT THREE TWO SEVEN I'LL FOT PROCEED NO DIRECT TO CEMPTON WHICH IS SKILO PUPETANGO
affirm britannia three two seven alfa contact rhein one three two decimal four ,012_0204,"{'array': array([-0.00733654, -0.01004494, -0.00267205, ...,  0.00267374,
       -0.00539706, -0.00940239], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_039.wav', 'sampling_rate': 16000}",I FOND WAT TAN  THREE TWO SEVEN NOTHE FOUR CONTICT INE ONE THREE TWO DO SOM  FOUR
~k ~l ~m three four six maintain heading climb flight level three two zero ,012_0205,"{'array': array([-0.00589251, -0.00804919, -0.00450633, ..., -0.0107954 ,
        0.00041241,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_040.wav', 'sampling_rate': 16000}",KA UM THREE FOUR SIX MAINTAIN HADING CLIME FLIGHT LEVEL TREE TWO ZERO
[UNKNOWN] one [FRAGMENT] ,012_0206,"{'array': array([-0.0046089 , -0.00676202, -0.00673237, ...,  0.01087601,
        0.03736566,  0.0418765 ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_041.wav', 'sampling_rate': 16000}",AH THIS ONE
disregard ,012_0207,"{'array': array([-0.01181339, -0.00741311,  0.00400389, ..., -0.00860588,
        0.00143856, -0.00050828], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_042.wav', 'sampling_rate': 16000}",JUST REGOT
lufthansa three six zero four contact now zurich one three four decimal six ,012_0208,"{'array': array([-0.00673662, -0.00768564, -0.00599044, ...,  0.00398154,
        0.00453653,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_043.wav', 'sampling_rate': 16000}",LEFT ON THE THREE SIX TE O FOUR CONDIGNOTSIVER HE WENT THREE FOUR DI SMMO SIX
golf bravo victor juliett india good morning identified ,012_0209,"{'array': array([-0.00443959, -0.00505499, -0.00535916, ..., -0.0039536 ,
       -0.00619858, -0.00398288], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_044.wav', 'sampling_rate': 16000}",FCOURSE POVA VICTOR JULIET INNIA GOOD MORNING IDENTIFY
lufthansa four thousand seven hundred expect higher with zurich in ah four to five minutes ,012_0210,"{'array': array([-0.00149845, -0.01249108, -0.00860963, ...,  0.00163546,
        0.00130159, -0.00086851], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_045.wav', 'sampling_rate': 16000}",THE FRENDS ARE FOUR TOUSAND SEVEN HUNDRED EXPECT HIGH OF US TO WE IN UH FOUR TO FIVE MINUTES
saudia one zero six is identified ,012_0211,"{'array': array([-0.00148826, -0.01201557, -0.00825115, ...,  0.0008382 ,
       -0.00306756,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_046.wav', 'sampling_rate': 16000}",SO YEA ONE ZERO SIX IS I DIN'T YOU FIND
lufthansa four two zero seven contact rhein one three two decimal four ,012_0212,"{'array': array([-0.01060493, -0.01341564, -0.00545085, ..., -0.00315876,
       -0.01121788,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_047.wav', 'sampling_rate': 16000}",LEFT ONS AR FOUR TWO ZERO SEVEN CONTACT LINE MONTRY TWO DO SOMOR FOUR
lufthansa four thousand seven hundred climb to flight level three one zero ,012_0213,"{'array': array([-0.00072654, -0.00827304, -0.00238184, ..., -0.00011877,
       -0.000399  ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_048.wav', 'sampling_rate': 16000}",LO TIMS  FOUR THOUSAND SEVEN HUNDRED CLIMBED TO FLIGHT THEVE WAS THREE ONE ZERO
hapag lloyd one one two contact now rhein one two seven decimal three seven ,012_0214,"{'array': array([-0.00782338, -0.00910059, -0.00496061, ...,  0.00196434,
       -0.00237043, -0.00838121], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_049.wav', 'sampling_rate': 16000}",I O GLOD ON ONE TWO CONTECNO LINE ONE TWO SEVEN TO SOME THREE SEVEN
lufthansa five two three six rhein radar one two seven decimal three seven ,012_0215,"{'array': array([-0.00373611, -0.00434778, -0.00381047, ..., -0.00071123,
        0.00238486, -0.00153735], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_050.wav', 'sampling_rate': 16000}",IF THIN'S A FIVE TWO THREE SIX GOIN RIGHT I WANT TO SEVEN TO SOMO THREE SEVEN
lufthansa four thousand seven hundred turn right to hochwald afterwards proceed to st prex flight planned route ,012_0216,"{'array': array([-0.00787678, -0.00960096,  0.00343737, ..., -0.00187909,
       -0.01073364, -0.00048012], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_051.wav', 'sampling_rate': 16000}",LEFT ONES AE FOUR THOUSAND SEVEN HUNDRED TURN RIGHT TO HOFAD AFTERWARDS PROSEED TO SOME GRAFE LEFTLIND ROOT
air lufthansa four thousand seven hundred turn right to hochwald hotel oscar charlie afterwards proceed to st prex flight planned route ,012_0217,"{'array': array([-0.00146426, -0.00561267, -0.0065656 , ...,  0.00185126,
       -0.00620235,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_052.wav', 'sampling_rate': 16000}",YEAH LOFT ON THE FOUR TOUSAND SEVEN HUNDRED TURN RIGHT TO HOFOLD WHAT TO LOSCOT CHARLE AFTERWARDS PROCEED TO SAN PE SLAP PLENDROOT
ah hochwald is not on your route st prex is on your route again so you have to proceed from hotel oscar charlie to sierra papa romeo and then flight planned route ,012_0218,"{'array': array([-0.00749034, -0.01356861, -0.01231351, ...,  0.00022428,
       -0.00064161,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_053.wav', 'sampling_rate': 16000}",UH HOFALT I'S NOT ON YOUR ROOD SAMPE IS ON YOUR ROOT AGAIN SO YOU HAVE TO PROCED FROM ODELASCATCHALI TO SIRA PEPA ROMIO AND THEN FLIT PLAND ROUT
speedbird one two nine contact rhein one three two decimal four ,012_0219,"{'array': array([-0.01641054, -0.02139661, -0.01586551, ..., -0.0004774 ,
        0.00099455,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_054.wav', 'sampling_rate': 16000}",SPEEBY ONE TO NINE AC GONTAKE TIN ONE THREE TWO TO SUMMER FOUR
~k ~l ~m three four six turn left to november tan= ah ~k ~l ~m three four six turn left to nattenheim november tango mike ,012_0220,"{'array': array([-0.00468144, -0.01316755, -0.00827273, ..., -0.00857936,
        0.00056891,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm2/sm2_02/sm2_02_055.wav', 'sampling_rate': 16000}",GU NOWS THREE FOUR SIX TO AN LIFT TO NOVEMBER TIN UH KILL EM THREE FOUR SIX TO LIFTTO NUTENHEIME NOVEMBER TINGEM WAKE
