transcription,recording_id,audio,model_transcription
algerie two zero seven three contact zurich one three four six tschuss ,021_0341,"{'array': array([-0.00269114, -0.01738472, -0.01558837, ...,  0.00174085,
       -0.00303052,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_179.wav', 'sampling_rate': 16000}",IDREAD TWO ZERO SEVEN THREE CONTACT SUISH MONTHLY FOUR SIXTRUS
delta charlie india november alfa contact rhein one two seven three seven tschuss ,021_0342,"{'array': array([-0.0054281 , -0.00542706, -0.00227445, ..., -0.00596423,
       -0.00579577,  0.00277666], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_180.wav', 'sampling_rate': 16000}",THEY TI CHARLY INYIAN NOVEMBER IRFOK CONTECTION ONE TO SEVEN THREE SEVEN TRIS
alitalia three six nine zurich one three four six tschuss ,021_0343,"{'array': array([-0.00383641, -0.00758437, -0.00450399, ..., -0.00496163,
       -0.00623854,  0.0017924 ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_181.wav', 'sampling_rate': 16000}",I LI TALL YOUA THREE SIX NINE SRASH MONTHLY FOUR SIXTRUS
lufthansa four five eight two climb flight level two nine zero ,021_0344,"{'array': array([-4.5864829e-03, -5.6248512e-03, -2.9821845e-03, ...,
       -1.9762942e-03, -7.9156784e-03, -1.3964539e-05], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_182.wav', 'sampling_rate': 16000}",LOFT ON THE FOUR FIVE EIGHT TWO CLAM FLIT LEVER TWO NINEA ZERO
lufthansa four two one nine ahm proceed direct to dinkelsbuhl ,021_0345,"{'array': array([-0.00596827, -0.01151786, -0.00368737, ...,  0.00219634,
       -0.0031385 , -0.01118591], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_183.wav', 'sampling_rate': 16000}",LOFT ONTHE FOUR TWO ONE NINE UM PROSEED DIRECT TO DINGARSBU
delta echo charlie continue descent now flight level three five zero ,021_0346,"{'array': array([-0.01193269, -0.01397625, -0.00660339, ...,  0.00256351,
       -0.00795167,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_184.wav', 'sampling_rate': 16000}",THEY'RE TE ECCO TRALI CONTINUED TO SEN ANI FLIHT LOVER TEE FIVE CELO
delta echo charlie rhein one three two four tschuss ,021_0347,"{'array': array([-0.00034482, -0.00870992, -0.01338266, ..., -0.00271357,
        0.00499539,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_185.wav', 'sampling_rate': 16000}",AND THEY TAK OTRALI ION ANTY TWO FORTRESS
aero lloyd five six two contact zurich one three four six tschuss ,021_0348,"{'array': array([-0.00212377, -0.01572281, -0.01042298, ..., -0.00861817,
        0.00067911,  0.00048718], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_186.wav', 'sampling_rate': 16000}",WE OAT FIVE SIX TWO CONDACT SELISH MONTHLY FOR SIXTRAS
lufthansa four two one nine contact rhein one three two four tschuss ,021_0349,"{'array': array([-0.00562862, -0.01780174, -0.00864109, ..., -0.00365351,
       -0.00844268,  0.00344642], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_187.wav', 'sampling_rate': 16000}",OF TIM A FOUR TO ONE NINEAR CONTACT I AN ONE THREY TWO FORTRESS
lufthansa three five zero eight contact zurich one three four six tschuss ,021_0350,"{'array': array([-0.00571121, -0.01130307, -0.00476917, ..., -0.00128523,
        0.00049194, -0.00188854], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_188.wav', 'sampling_rate': 16000}",OFTUNDE THREE FIVE ZERO EIGHT TO CONDICT SURLISH MONTHLY FOR SIXTRUS
lufthansa three three three zero zurich one three four six ,021_0351,"{'array': array([-0.00359379, -0.0034379 , -0.00954765, ...,  0.00060523,
       -0.00951978,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_189.wav', 'sampling_rate': 16000}",LEFT UNDER THREE THREE THREE ZERO CURISH MONTHRY FOUR SIX
scandinavian six eight seven likewise zurich one three four six tschuss ,021_0352,"{'array': array([-0.01244029, -0.01435332, -0.00765901, ..., -0.00158174,
       -0.00751271, -0.00016701], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_190.wav', 'sampling_rate': 16000}",SCANDINAVIY IN SIX EIGHT SEVEN LIKE WESTELISH MONTHLY FOURSAX TRUS
[EMPTY] ,021_0353,"{'array': array([-0.00287855, -0.00511396, -0.00554563, ...,  0.0030938 ,
       -0.0065274 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_191.wav', 'sampling_rate': 16000}",
tag sabena eight zero six identified continue heading three five zero radar vectors nattenheim ,021_0354,"{'array': array([-0.0086668 , -0.00891884, -0.01137829, ..., -0.00482207,
       -0.00629264,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_192.wav', 'sampling_rate': 16000}",THOSE HALD BE N IZERO SIX IDENTIFY ITTO CONTINUE HEADING THREE FIVE CIVOL RATA VICTOSN LATENNIM
<OT> thank you have a nice afternoon </OT> ,021_0355,"{'array': array([-0.01425375, -0.00724585,  0.00320293, ..., -0.00827164,
       -0.00251222,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_01/sm4_01_193.wav', 'sampling_rate': 16000}",THANK YOU HAVE AN EYE'S AFTERNOON
india oscar kilo call rhein on one two seven three seven good day ,021_0356,"{'array': array([-7.5249039e-03, -1.3175657e-02, -6.2103961e-03, ...,
       -1.6713971e-05,  3.8565090e-04,  1.7761029e-03], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_001.wav', 'sampling_rate': 16000}",INDIASKACULO CORLOGINE ON ONE TWO SEVEN THREE SEVEN GO DAY
sabena four eight one proceed direct to dinkelsbuhl ,021_0357,"{'array': array([-0.00666023, -0.01710552, -0.0057391 , ..., -0.00094119,
        0.00172667,  0.0010251 ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_002.wav', 'sampling_rate': 16000}",SUBI NOW FOUR EIGHT ONE PLUS E TA DO DINGESPU
good morning lufthansa eight two six eight in radar contact ,021_0358,"{'array': array([-0.0087028 , -0.00861523,  0.00188986, ...,  0.00228021,
       -0.00040774,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_003.wav', 'sampling_rate': 16000}",GOOD MORNING LOFTANZA EIGH TWO SIX EIGHT IN WAID OUT CONTEC
lufthansa eight two six eight climb to flight level two nine zero maintain present heading ,021_0359,"{'array': array([-0.00320725, -0.00708432, -0.00626438, ..., -0.00086138,
        0.00140723, -0.00062828], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_004.wav', 'sampling_rate': 16000}",LOOF TANSA EIH TWO SIX EIGHT CLIMBE TO FLIGHT LEVEL TWO NINEA ZERO MAINTAIN PERSONS HEADING
speedbird one five six call rhein on one two seven three seven good day ,021_0360,"{'array': array([-0.01064521, -0.01848825, -0.01346024, ..., -0.00380053,
        0.00200705,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_005.wav', 'sampling_rate': 16000}",SPEED BOARD ONE FIVE SIX COLINE ON ONE TWO SEVEN THREE SEVEN GOOD DAY
fox sierra india good morning continue climb to flight level three one zero ,021_0361,"{'array': array([-0.00690469, -0.00724373, -0.00518027, ..., -0.01733519,
       -0.00957451,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_006.wav', 'sampling_rate': 16000}",FOX SIERA INDIA GOOD MORNING CONTINUE CLIMBE TO FLIGHT LEVEL THREE ONE SO
lufthansa eight two six eight fly heading one eight zero ,021_0362,"{'array': array([-0.00418655, -0.00442543, -0.00592379, ..., -0.00045006,
       -0.00209124,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_007.wav', 'sampling_rate': 16000}",LOFTANSA AI TWO SIX EIGHT FLY HEADING ONE EIGHT SO
ah [NONSENSE] station calling rhein say again please ,021_0363,"{'array': array([-0.00992711, -0.02051441, -0.00679819, ...,  0.00129209,
        0.00038995,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_008.wav', 'sampling_rate': 16000}",UH STA STATION CALLING YAND SEEKIM PLEASE
swissair six five two zero is in radar contact now ,021_0364,"{'array': array([-0.01344953, -0.01014366, -0.00768539, ...,  0.00068996,
        0.0011321 , -0.00894342], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_009.wav', 'sampling_rate': 16000}",SPE A SIX FIVE TWO SERO IS IN LATE CONTACT NOW
swissair nine three five two good morning in radar contact ,021_0365,"{'array': array([-0.00351357, -0.00579279, -0.00506923, ..., -0.00362587,
        0.00323425,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_010.wav', 'sampling_rate': 16000}",STI A INE TE FIVE TWO GOOD MORNING AN VIDO CONTIC
s= ,021_0366,"{'array': array([-0.00426621, -0.00610341, -0.00510981, ...,  0.00130357,
       -0.00384258,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_011.wav', 'sampling_rate': 16000}",
sabena four eight one call rhein on one three two four ,021_0367,"{'array': array([-0.00571082, -0.00823462, -0.00471615, ..., -0.00964446,
       -0.00139612,  0.00044375], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_012.wav', 'sampling_rate': 16000}",SABINA FOUR EIGHT ONE COLINE ON ONE THREE TWO FOUR
[EMPTY] ,021_0368,"{'array': array([-0.01014122, -0.00069401, -0.01242245, ..., -0.00159217,
        0.00035207,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_013.wav', 'sampling_rate': 16000}",
india sierra alfa good morning radar contact ,021_0369,"{'array': array([-0.00508861, -0.00738895, -0.00546514, ..., -0.00050571,
       -0.00350187, -0.00978595], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_014.wav', 'sampling_rate': 16000}",INAS SE I'LL FA GOOD MORNING RIT A CONTACT
[EMPTY] ,021_0370,"{'array': array([-0.00884469, -0.01116624, -0.00596461, ..., -0.00466989,
       -0.01044042,  0.00060636], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_015.wav', 'sampling_rate': 16000}",UM
hapag lloyd six five three good morning ah continue climb to flight level two nine zero ,021_0371,"{'array': array([-0.00587982, -0.00881445, -0.01922591, ..., -0.0088215 ,
        0.00230173,  0.00013692], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_016.wav', 'sampling_rate': 16000}",HABOGLOI SIX FIVE SO HE GOOD MORNING UH CONTINUE CLIME TO FLIGHT LEVEL TWO NINEO SETO
@foxy continue climb to level three three zero ,021_0372,"{'array': array([-0.007713  , -0.03730091, -0.01450708, ...,  0.00149299,
       -0.00138132,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_017.wav', 'sampling_rate': 16000}",FOXY CONTINUE CLIMBE TO LEVEL OF TREE TREES SOF OL
lufthansa eight two six eight proceed direct to trasadingen ,021_0373,"{'array': array([-3.5530934e-03,  8.3476293e-04, -1.0579824e-03, ...,
        2.5857767e-04, -8.1236401e-05,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_018.wav', 'sampling_rate': 16000}",LOFTANZA EIGH TWO SIX EIGHT PROSEED DIRECTOR TRASETING
swissair nine three five two call rhein on one two seven three seven good day ,021_0374,"{'array': array([-0.01101146, -0.01580121, -0.0132907 , ...,  0.00763744,
       -0.00413786, -0.01654395], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_019.wav', 'sampling_rate': 16000}",SPECH NINE A THREE FIVE TWO CAINE ON ONE TWO SEVEN THREE SEVEN GOOD DAY
good morning malaysian two radar contact ,021_0375,"{'array': array([-0.01059951, -0.01071808,  0.0015358 , ..., -0.00360652,
       -0.00749676, -0.00845265], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_020.wav', 'sampling_rate': 16000}",GOOD MORNING RELATEIN TWO WAIT A CONTACT
leisure six zero two four good morning radar contact ,021_0376,"{'array': array([-0.01344305, -0.00466929,  0.00264668, ..., -0.00122819,
        0.00310537,  0.00266164], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_021.wav', 'sampling_rate': 16000}",LESS O SIX HIL O TWO FOR GOOD MORNING WAIT A CONTRACT
lufthansa eight two six eight contact zurich on one three four six good day ,021_0377,"{'array': array([-0.00752802, -0.01367758, -0.00587733, ..., -0.00693457,
        0.00201336,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_022.wav', 'sampling_rate': 16000}",LOFTANSA EIGH TWO SIX EIGHT CONTECT SUI ON ONE THREE FOUR SIX COUOD EIGHT
fox sierra india call zurich on one three four six good day ,021_0378,"{'array': array([-0.00998323, -0.00409493, -0.00487236, ...,  0.00016199,
        0.00084213,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_023.wav', 'sampling_rate': 16000}",FOX SER INDIA CALLED SUI ON ONE THREE FOUR SIX GOOD DAY
ah charl= ah constellation two two five one good morning radar contact ,021_0379,"{'array': array([-0.0071694 , -0.0066358 ,  0.00143349, ...,  0.00265699,
        0.00183659,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_024.wav', 'sampling_rate': 16000}",UH CHILD UH CONSTOLATION TWO TWO FIVE A ONE GOOD MORNING WAITTO CONTECT
transwede one oh one call zurich on one three three four good day ,021_0380,"{'array': array([-0.00724695, -0.00738999, -0.00388869, ...,  0.00197612,
       -0.00103896, -0.00192438], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_025.wav', 'sampling_rate': 16000}",TRANSRED ONE O ONE CORLD SUIC ON ONE THWEE TWEE FOUR OKI
transwede one seven good morning radar contact ,021_0381,"{'array': array([-0.00427378, -0.00425951, -0.00238771, ..., -0.00688999,
        0.00161069,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_026.wav', 'sampling_rate': 16000}",TWINE THREE AND A ONE SEVEN GOOD MORNING WAIT A CONTACT
~k ~l ~m three hundred kilo good morning radar contact ,021_0382,"{'array': array([-0.00982201, -0.00302621, -0.00342754, ..., -0.00192452,
       -0.00485264,  0.0003214 ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_027.wav', 'sampling_rate': 16000}",KILL THEM THREE HUNDRED KILE GOOD MORNING AND WAIT THER CONTRACT
hapag lloyd six five three call zurich on one three four six good day ,021_0383,"{'array': array([-0.00974408, -0.02065397, -0.01379282, ...,  0.0012013 ,
        0.00025863, -0.01111313], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_028.wav', 'sampling_rate': 16000}",ABOGLOD SIX FIVE THREE COD SO EVON ONE THREE FOUR SIX COD EIT
ah good morning olympic one four four in radar contact ,021_0384,"{'array': array([-3.1520205e-03, -5.0332211e-03, -5.5869003e-03, ...,
        1.6050212e-04,  7.8138713e-05,  3.2833186e-03], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_029.wav', 'sampling_rate': 16000}",UH GOOD MORNING OR LITMIC ONE FOUR FOUR IN  AT A CONTACT
india sierra alfa call rhein on ah one two seven three seven good day ,021_0385,"{'array': array([-0.00321596, -0.01038511, -0.01238034, ..., -0.0094075 ,
       -0.00030429,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_030.wav', 'sampling_rate': 16000}",INDIA S ALFA CALRINE ON UH ONE TWO SEVEN THREE SEVEN GOOD DAY
sobelair two five five seven good morning radar contact ,021_0386,"{'array': array([-0.00150898, -0.01106117, -0.00931884, ..., -0.00049627,
        0.00182979, -0.00667167], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_031.wav', 'sampling_rate': 16000}",SOBLE TWO FIVE FIVE SEVEN GOOD MORNING WAIT A CONTACT
malaysian two call rhein on one two seven three seven good day ,021_0387,"{'array': array([-4.4529554e-03, -6.3650543e-03, -5.4560942e-03, ...,
        8.2852079e-05,  1.8612659e-03, -2.6115691e-03], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_032.wav', 'sampling_rate': 16000}",MELATION TWO CARLOINE ON ONE TWO SEVEN THREE SEVEN GODE
alitalia one one seven good morning radar contact ,021_0388,"{'array': array([-0.00382626, -0.00210466, -0.00211261, ..., -0.00023668,
        0.00359224,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_033.wav', 'sampling_rate': 16000}",AI TALI ONE O ONE SEVEN GOOD MORNING WAIT A CONTECT
georgia zero three seven good morning radar contact ,021_0389,"{'array': array([-0.00919181, -0.01416859,  0.00073941, ..., -0.01002569,
       -0.00516032,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_034.wav', 'sampling_rate': 16000}",JUG YE  TW SEVEN GOOD MORNING WAIT A CONTACT
olympic one four four for separation turn left one five degrees ,021_0390,"{'array': array([-0.00292283, -0.01223186, -0.00662204, ...,  0.00422926,
        0.00354683,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_035.wav', 'sampling_rate': 16000}",OR LYMBIC UH ONE FOUR FOUR FOR SUBAATION TUNNEL LEFT ONE FIVE DEGREES
air malta zero zero four good morning radar contact ,021_0391,"{'array': array([-0.00187005, -0.00204328, -0.0037159 , ..., -0.0027584 ,
       -0.0097525 ,  0.0016569 ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_036.wav', 'sampling_rate': 16000}",A MILT SERIS OFA FOUR GOOD MORNING RADO CONTRAC
air malta zero zero four turn left one five degrees ,021_0392,"{'array': array([-0.00863435, -0.008421  , -0.00413651, ..., -0.00062562,
       -0.00902373,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_037.wav', 'sampling_rate': 16000}",A MALTA SEO SERO FOUR TONNEL LEFT ONE FIVE DEGREES
jet set eight one seven guten tag radar contact ,021_0393,"{'array': array([-0.0072798 , -0.00561746, -0.00346056, ...,  0.00134874,
       -0.00937386,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_038.wav', 'sampling_rate': 16000}",CHETS AT EIGHTT ONE SEVEN GOONTAK WAITA CONTACT
leisure six zero two four contact rhein on one two seven three seven ,021_0394,"{'array': array([-0.01070897, -0.01549202,  0.00180353, ..., -0.00086178,
        0.00128638,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_039.wav', 'sampling_rate': 16000}",LASHAL SIX SERO TWO FOUR CONDICTINE ON ONE TWO SEVEN THREE SEVEN
constellation two two five one call rhein on one three two four ,021_0395,"{'array': array([-0.004034  , -0.00525514, -0.0047567 , ..., -0.00029504,
        0.00095694,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_040.wav', 'sampling_rate': 16000}",CONSTALLATION UH TWO TWO FIVE ONE CALINE ON ONE THREE TWO FOUR
air malta zero zero four now proceed direct to frankfurt ,021_0396,"{'array': array([-0.00368804, -0.00673093, -0.00398032, ..., -0.00453078,
       -0.0073063 ,  0.00038025], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_041.wav', 'sampling_rate': 16000}",AM MALTA SEO SEO FOUR NOPESEE DIKE TO FRANKFORT
olympic one four four now proceed direct to kempten ,021_0397,"{'array': array([-0.00757849, -0.01737633, -0.00333735, ..., -0.00797759,
        0.00051929, -0.00080186], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_042.wav', 'sampling_rate': 16000}",OLIMPIC ONE FOUR FOUR NOW BE'L SEE DIKE TO KEMPTON
air malta zero zero four descend to flight level three two zero ,021_0398,"{'array': array([-0.00168237, -0.00095873, -0.01252237, ...,  0.00357821,
        0.00356273, -0.0074772 ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_043.wav', 'sampling_rate': 16000}",A MALTA ZERO ZERO FOUR DECENTETO FLIGHT LEVEL TWEE TWO ZERO
georgia zero three seven call rhein on one two seven three seven good day ,021_0399,"{'array': array([-3.2472950e-03, -1.1023389e-04,  6.7551649e-05, ...,
        2.8510012e-03,  3.1453737e-03,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_044.wav', 'sampling_rate': 16000}",GORGS  TWE SEVEN CORINE ON ONE TWO SEVEN THREE SEVEN GOOD EIGHT
hapag lloyd six five three rhein ,021_0400,"{'array': array([-0.0067619 , -0.0076604 , -0.00573777, ..., -0.00441577,
       -0.00166476, -0.00843168], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_045.wav', 'sampling_rate': 16000}",HOW ABOCK LOAT SIX FIVE THREE INE
hapag lloyd six five three call zurich on one three four six ,021_0401,"{'array': array([-0.00829697, -0.00963246, -0.00789818, ..., -0.00042646,
       -0.00101244,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm3/sm3_02/sm3_02_046.wav', 'sampling_rate': 16000}",I BOGLA AT SIX FIVE SE CALLEDT SWEK ON ONE THREE FOUR SIX
