transcription,recording_id,labels,model_transcription
negative hotel oscar charlie hotel oscar charlie thereafter sierra papa romeo ,031_0017,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 4]",NEGATIVE HOTEL OSCAR CHARLIE HOTEL OSCARD CHARLIE THERE AFTER SERA PAPAROMIO
airfrans three two six one good morning roger squawk ident ,081_0187,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4]",E FRANC THREE TWO SIX ONE GOOD MORNING ROGER SQUAWK HADENT
<FL> </FL> ,071_0564,[ 3 20 15  3  4  3  3 20 15  3  4],SI SI SWIT CONDACTE MILON SA MANSANTGATROMA SANCOVE
lufthansa three five five zero zurich radar good afternoon roger what is your position ,101_0982,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 4 3
 3 3 3 4 3 3 3 3 3 3 3 3 4]",OF TANTATRI FIVE FIVE ZERO SORE GREAT AUR GOOD AFTERNOON ROGER WHAT IS YOUR POSITION
lufthansa eight two six eight contact zurich one three four six tschuss ,051_0444,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4]",LOFTANZA EIGHT TWO SIX EIGHT CONTACT SUREGE MANTRE FOUR SIX TRUSE
alitalia one three five is identified ,021_0647,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3
 4]",ILY TALYA ONE THREE FIVE AS IDENTIFIED
lufthansa five three zero five heading zero one zero ,101_0286,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",LOFTANS A FINE TREE ZERO FIVE HEADINGS ZERO ONE ZERO
lufthansa eight two two one heading zero nine zero ,091_0921,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LAUFTANZA CHU CU ONE HEADING SERONIZEREL
europa three eight one contact zurich on one two five decimal eight five good bye ,081_0118,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3
 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 3 4 3 3 3 4]",OR PA THREE EIGHT ONE CONTAX ERIK ON ONE TWO FIVE DISSIMILATE FIVE GOOD BYE
alitalia four eight five call zurich on one three three four good day ,061_0301,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",ALITALIA FOUR ET FIVE CALLD SURICON ONE THREE THREE FOURE
sabena eight three six contact rhein one two seven decimal three seven ,051_0286,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4]",SBUNA THRE SIX CONTACT LINE ONE TWO SEVEN DI SE THREE SEVEN
who was that please ,051_0231,[3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4],WHO WAS THAT PLEASE
transavia three two five six contact reims on one three four decimal four good bye ,081_0022,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4
 3 3 3 3 4 3 3 3 4]",HON ZAVIETRI TWO FIVE SIX CONTACT HRANS ON ONE THREE FOUR DE SIMELFOUR GOOD BYE
jetaviation seven zero one descend to flight level two five zero ,091_0247,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",CHET AVIATION SEVEN ZERO ONE DESCENT FLIGHT LEVEL TWO FIVE ZERO
alitalia four one three rhein radar identified climb to flight level two seven zero ,031_0535,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 4]",ITALIA FOUR ON TRE RIN RADER IDENTIFIED CLIMBED TO FLIGHT LEVEL TWO SEVEN ZERO
condor one zero four good morning squawk seven five three one ,092_0226,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4]",CONDE ONE ZERO FOUR GOOD MORNING QUOK SEVEN FIVE THREE ONE
swissair six five five two descend to flight level two seven zero ,111_0085,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",SFICE SIX FIVE FIVE TWO DESCENT FLIGHT LEVIL TWO SEVEN ZERO
britannia three two seven alfa rhein frequency one three two decimal four tschuss ,021_0213,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4
 3 3 3 3 3 3 3 4]",WIT AN THREE TO SEVEN HOR FIRLINE FREQUENCY ONE TRY TWO DECIMAL FORTRESS
alitalia four zero one good morning radar contact maintain flight level two nine zero proceed trasadingen canne ,082_0102,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3
 4]",ALITALIA FORZRO ON GOOD MORNING RAD OR CANTAC MAINTAIN FLAT LEVER TWO NINE O ZERO LESIT TRASADIN CANE
alitalia two nine one turn right to trasadingen ,041_0668,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3
 3 3 3 3 3 3 3 3 3 3 4]",I'LL ITAL YE TILL NINE O ONE TURN RIGHT TO TRAZADINGEN
air malta zero zero four good morning squawk two seven three five ,091_0013,"[3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",EMALTA ZERO ZERO FOUR GOOD MORNING SQUAK TWO SEVEN THREE FIVE
that's fine ,061_0151,[ 3  3  3  3 27  3  4  3  3  3  3  4],THAT'S MINE
britannia three zero six alfa rhein radar one three two decimal four ,041_0141,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",BRITANIA TRESORER SIX ALFAR LIN REDA ONE THRE TWO DISIM FOUR
delta fox sierra roger climb to flight level three three zero ,111_0276,"[3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3
 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",THE ALTA FOXIERA ROGER CLIMBED TO FL LEVEL THREE THREE ZARO
aero lloyd five six zero turn right direct st prex ,111_0028,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 4 3 3 4 3 3 3 3 4]",ERULOD FIVE SIX ZERO TERN RITAREC SAMPRE
delta echo bravo climb to flight level three four zero ,091_0979,"[3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",DELTA ECO BRAVO CLIMB TO FLIGHT LEVEL THRE FOZARO
tunair four eight zero two contact rhein one two seven decimal three seven ,041_0761,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 4]",TWON FOUR EIGHT ZERO TWO CONTACT RINE MONE TWO SEVEN DESMAL THREE SEVEN
jetcom one zero four correction condor one zero four climb to flight level three four zero ,091_0108,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3
 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",CHET COMBE ONE ZERO FOUR CORRECTION CONDOR ONE ZERO FOUR CLIMB TO FLIGHT LEVEL THREE FOUR ZERO
hapag lloyd one seven one good morning climb to flight level three zero zero ,091_0601,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 4]",UPGROT ONE SEVEN ONE GOOD MORNING CLIMBED TO FLAT LEVEL THREE ZERO ZERO
sabena seven eight one six turn r= left to nattenheim ,061_0581,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 4 3 3
 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 4]",A BEEN AT SEVEN EIGHT ON EXTERN LEFT TO NOTTENHEIM
air malta zero zero four own navigation to karlsruhe ,091_0055,"[3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3
 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 4]",EMALTA SIROSERO FOR ON NVEGATION TO CASROY
hapag lloyd one one two call rhein one two seven three seven auf wiederhoren ,071_0033,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3
 3 3 4]",HAPACLOYD ONE ONE TWO COLRINE ONE TWO SEVEN THREE SEVEN OFFIDEHUN
and sabena seven eight one six you turn left one five degrees ,021_0429,"[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3
 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",AND SAPINA SEVEN EIGHT ONE SIXTH UTURNAL LEFT ONE FIVE DEGREES
airfrans one five five four good afternoon radar contact flight planned route ,111_0454,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 4]",E FRANCE ONE FIVE FIVE FOUR GOOD AFTERNOON RAD A CANSACK FLY PLANROGE
sabena eight three six rhein one two seven three seven tschuss ,061_0428,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",THOBINAEITRY SIXH LINE ONE TWO SEVEN THREE SEVEN TOSEPEL
alitalia two nine one is identified ,011_0301,[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 4],THE ALITALIA TWO NINE O ONE IS IDENTIFIED
air malta zero zero four own navigation ah to karlsruhe ,111_0019,"[3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3
 3 3 4 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 4]",A MULTA SERO SERO FOUR ON NAVIGATION ON TO CASROY
air malta four five zero rhein one three two decimal four good bye ,101_0774,"[3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",ARMALTA FOUR FIVE ZERO RINE ONE THREE TWO DECIMAL FORGUBI
speedbird triple five confirm your requested flight level ,111_0610,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4]",SPA BY TRIPLE FIVE CONFIRM YOUR REQUEST AT FLIGHT LEVEL
<OT> yes and then you have the possibility to enter into the computer gotil golf oscar tango india lima i think </OT> ,041_0561,"[3 8 6 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3
 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 4 3 3 3 3 3
 4 3 3 8 6 3 4]",YES AND THEN YOU HAVE THE POSSIBILITY TO ENTER INTO THE COMPUTER GOOTHILGO IF OSCAR TINGER NEARLY MISING
november one four five whiskey geneva ,071_0911,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3
 4]",NLUMBER ONE FOUR FIVE WEES KITCHENYMA
affirm that's correct lufthansa four seven two three descend to flight level three hundred ,111_0010,"[ 3  3  3  3  3  3  4  3  3  3  3 27  3  4  3  3  3  3  3  3  3  4  3  3
  3  3  3  3  3  3  3  4  3  3  3  3  4  3  3  3  3  3  4  3  3  3  4  3
  3  3  3  3  4  3  3  3  3  3  3  3  4  3  3  4  3  3  3  3  3  3  4  3
  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  3  3  3  4]",I AFFIRM THAT'S CORRECT LOUTANZA FOUR SEVEN TWO THREE DECENT FLIGHT LEVEL THREE HUNDRED
jetaviation seven zero one proceed direct fribourg ,082_0153,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 3 4 3 3 3 3 3 3 3 3 4]",JETATEN SEVEN ZERO ONE PROCE DARRIC FREBOURG
airfrans one five five four good morning descend to flight level three three zero rate two thousand or more ,092_0231,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4]",AT FRONCE ONE FIVE FIVE FOUR GOOD MORNING DESCENT FLIGHT LEVEL THREE THREE ZERO RATE TWO THOUSAND OR MORE
alitalia four eight five good morning descend to flight level two five zero ,111_0187,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3
 3 4]",ALITARY A FOUR EIGHT FIVE GOOD MORNING JESANT FLAT LEVEL TWO FIVE ZERO
aero lloyd five one seven contact rhein one two zero nine two tschuss ,091_0645,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4]",ERELOID FIVE ONE SEVEN CONTACT  RINE ONE TWO ZERO NINE DETOTES
sierra alfa fox one one two descend flight level three two zero ,021_0107,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",SIRAL FAFOX ONE ONE TWO DESCENT FLIGHT LEVEL THREE TWO ZERO
thank you very much further contact milan one three four decimal five two bye ,111_0525,"[3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4
 3 3 3 4]",THINK A VERY MUCH FURTHER CONTACT MILAN ONE TREE FOUR DOZONMO FIVE TWO BY
britannia three zero six alfa you're in radar contact turn left to tango golf oscar ,051_0325,"[ 3  3  3  3  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  4  3  3  3
  4  3  3  3  3  4  3  3  3 27  3  3  4  3  3  4  3  3  3  3  3  4  3  3
  3  3  3  3  3  4  3  3  3  3  4  3  3  3  3  4  3  3  4  3  3  3  3  3
  4  3  3  3  3  4  3  3  3  3  3  4]",BUTTONYA TREE ZORO SIX ALFA YOU ARE IN RAD AR CONTAC TUN LIF TO TINGOGOLFOSKA
sabena nine three six nine good morning radar contact maintain three one zero trasadingen fribourg ,091_0959,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4]",SABENA NINE A THREE SIX NINE AR GOOD MORNING RADAR CANTE MAINTAIN THREE ONE ZERO TRASET IND CLEBOURG
foxtrot sierra india turn ten degrees right ,031_0004,"[3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 4]",FOXROD SIERA INDIA TURNED TEN DEGREES RIGHT
lufthansa ,021_0524,[3 3 3 3 3 3 3 3 3 4],LUFTON ZE
lufthansa three five five zero climb flight level two seven zero now ,031_0234,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",LEFT HUNDA TREE FIVE FIVE ZIRO CLAM FLYLE OFTHE TWO SEVENTH HONAR
@indialook guten tag identified ,061_0389,[3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4],AND YOUR LOOK GUNTAR IDENTIFIED
air malta one zero four good evening squawk five seven three zero ,101_0090,"[3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",A MALTA ONE ZERO FOUR GOOD EVENING SQUAG FIVE SEVEN THREE ZERO
tunis air four six nine four radar contact ,101_0246,"[3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 3 3 4]",JUNI AFOR SIX NINETY FOUR RADEAR CONTACT
emirates eight one contact milan one three four five two bye ,111_0456,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4
 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",EMERIS EIGHT ONE CONTACT MILAN ONE THREE FOUR FIVE TWO BI
sabena eight three zero contact rhein one two seven three seven good day ,071_0029,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",SABINA EIGHT TRE ZIRO CONTECT RINE ONE TWO SEVEN THREE SEVEN GL
belgian airforce four four identified what was your request please ,021_0599,"[3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3
 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4]",BREGIMEFORS FOUR FOUR IDENTIFIED WHAT WAS YOUR REQUEST PLEASE
lufthansa four thousand seven hundred is identified climb flight level two nine zero ,041_0575,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 4 3 3 3 3 4 3 3 3 3 4]",LOTONZA FOUR THOUSAND SEVEN HUNDRED IS IDENTIFIED CLIMBE FLIGHT LEVEL TO NINAZIRO
<FL> </FL> ,071_0538,[ 3 20 15  3  4  3  3 20 15  3  4],ERATERE SERACILO CONTAC DE HAN SAN TRAN TACUA TROMADUVA
lufthansa four three nine three is recleared trasadingen direct to kempten ,091_0127,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3
 4]",LUFTANZA FOUR THREE NINE THREE IS RECLEARED TRASDING AND DIRECT TO CAMPTON
transavia three two five six ah bonjour what's your position ,081_0065,"[ 3  3  3  3  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  4  3  3  3  3
  4  3  3  3  4  3  3  4  3  3  3  3  3  3  3  4  3  3  3  3 27  3  4  3
  3  3  3  4  3  3  3  3  3  3  3  3  4]",TON DAVIERT HE TWO FIVE SIX  MONSIEUR I BOUT YOUR POSITION
airfrans three five six is cleared trasadingen ah disregard ,091_0116,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 4]",E FRANCE THREE FIVE SIX IS CLEARED TRUSTEDING IN A DISREGARD
just wanted to know whether you're on frequency ,111_0717,"[ 3  3  3  3  4  3  3  3  3  3  3  4  3  3  4  3  3  3  3  4  3  3  3  3
  3  3  3  4  3  3  3 27  3  3  4  3  3  4  3  3  3  3  3  3  3  3  3  4]",JUST WANTED TO KNOW WHETHER YOU'RE IN FREQUENCY
to st prex flight planned route ,111_0758,[3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4],TOSOMPRE FLED BLANDOD
adria one six four two good morning squawk two seven one zero ,091_0131,"[3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",ADRIA ONE SIX FOR TWO GOOD MORNINGS QUOK TWO SEVEN ONE ZERO
~t ~w ~a eight eight one contact milan one three four five two bye ,081_0476,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",T W AH EIGHT EIGHT ONE KANSA MILAN ONE THREE FOUR FIVE TWO BY
contact milan one three four five two good bye ,101_0584,"[3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3
 4 3 3 3 3 4 3 3 3 4]",ONTACK MELAND ONE THREE FOUR FIVE TUGOBAY
