transcription,recording_id,model_transcription
europa three eight one contact zurich on one two five decimal eight five good bye ,081_0118,<unk>
alitalia four eight five call zurich on one three three four good day ,061_0301,<unk>
sabena eight three six contact rhein one two seven decimal three seven ,051_0286,<unk>
who was that please ,051_0231,<unk>
transavia three two five six contact reims on one three four decimal four good bye ,081_0022,<unk>
jetaviation seven zero one descend to flight level two five zero ,091_0247,<unk>
alitalia four one three rhein radar identified climb to flight level two seven zero ,031_0535,<unk>
condor one zero four good morning squawk seven five three one ,092_0226,<unk>
swissair six five five two descend to flight level two seven zero ,111_0085,<unk>
britannia three two seven alfa rhein frequency one three two decimal four tschuss ,021_0213,<unk>
alitalia four zero one good morning radar contact maintain flight level two nine zero proceed trasadingen canne ,082_0102,<unk>
alitalia two nine one turn right to trasadingen ,041_0668,<unk>
air malta zero zero four good morning squawk two seven three five ,091_0013,<unk>
that's fine ,061_0151,<unk>
britannia three zero six alfa rhein radar one three two decimal four ,041_0141,<unk>
delta fox sierra roger climb to flight level three three zero ,111_0276,<unk>
aero lloyd five six zero turn right direct st prex ,111_0028,<unk>
delta echo bravo climb to flight level three four zero ,091_0979,<unk>
tunair four eight zero two contact rhein one two seven decimal three seven ,041_0761,<unk>
jetcom one zero four correction condor one zero four climb to flight level three four zero ,091_0108,<unk>
hapag lloyd one seven one good morning climb to flight level three zero zero ,091_0601,<unk>
sabena seven eight one six turn r= left to nattenheim ,061_0581,<unk>
air malta zero zero four own navigation to karlsruhe ,091_0055,<unk>
hapag lloyd one one two call rhein one two seven three seven auf wiederhoren ,071_0033,<unk>
and sabena seven eight one six you turn left one five degrees ,021_0429,<unk>
airfrans one five five four good afternoon radar contact flight planned route ,111_0454,<unk>
sabena eight three six rhein one two seven three seven tschuss ,061_0428,<unk>
alitalia two nine one is identified ,011_0301,<unk>
air malta zero zero four own navigation ah to karlsruhe ,111_0019,<unk>
air malta four five zero rhein one three two decimal four good bye ,101_0774,<unk>
speedbird triple five confirm your requested flight level ,111_0610,<unk>
<OT> yes and then you have the possibility to enter into the computer gotil golf oscar tango india lima i think </OT> ,041_0561,<unk>
november one four five whiskey geneva ,071_0911,<unk>
affirm that's correct lufthansa four seven two three descend to flight level three hundred ,111_0010,<unk>
[EMPTY] ,111_0417,
jetaviation seven zero one proceed direct fribourg ,082_0153,<unk>
airfrans one five five four good morning descend to flight level three three zero rate two thousand or more ,092_0231,<unk>
alitalia four eight five good morning descend to flight level two five zero ,111_0187,<unk>
aero lloyd five one seven contact rhein one two zero nine two tschuss ,091_0645,<unk>
sierra alfa fox one one two descend flight level three two zero ,021_0107,<unk>
thank you very much further contact milan one three four decimal five two bye ,111_0525,<unk>
britannia three zero six alfa you're in radar contact turn left to tango golf oscar ,051_0325,<unk>
sabena nine three six nine good morning radar contact maintain three one zero trasadingen fribourg ,091_0959,<unk>
foxtrot sierra india turn ten degrees right ,031_0004,<unk>
lufthansa ,021_0524,<unk>
lufthansa three five five zero climb flight level two seven zero now ,031_0234,<unk>
@indialook guten tag identified ,061_0389,<unk>
air malta one zero four good evening squawk five seven three zero ,101_0090,<unk>
tunis air four six nine four radar contact ,101_0246,<unk>
emirates eight one contact milan one three four five two bye ,111_0456,<unk>
sabena eight three zero contact rhein one two seven three seven good day ,071_0029,<unk>
belgian airforce four four identified what was your request please ,021_0599,<unk>
lufthansa four thousand seven hundred is identified climb flight level two nine zero ,041_0575,<unk>
<FL> </FL> ,071_0538,<unk>
lufthansa four three nine three is recleared trasadingen direct to kempten ,091_0127,<unk>
transavia three two five six ah bonjour what's your position ,081_0065,<unk>
airfrans three five six is cleared trasadingen ah disregard ,091_0116,<unk>
just wanted to know whether you're on frequency ,111_0717,<unk>
to st prex flight planned route ,111_0758,<unk>
adria one six four two good morning squawk two seven one zero ,091_0131,<unk>
~t ~w ~a eight eight one contact milan one three four five two bye ,081_0476,<unk>
contact milan one three four five two good bye ,101_0584,<unk>
air inter three two zero papa hotel good morning squawk two seven one two ,101_0547,<unk>
sobelair two five two one contact rhein radar one three two decimal four ,011_0201,<unk>
jet set one four two nine rhein radar one two seven decimal three seven ,031_0447,<unk>
sabena seven eight one six direct to gotil ,021_0440,<unk>
netherlands four one four roger understand non ~r ~v ~s ~m ,021_0419,<unk>
lufthansa three five six six climb to flight level three four zero ,091_1065,<unk>
condor one zero four contact radar on one three three decimal four and state your heading to radar bye bye ,091_0362,<unk>
~l ~t ~u one six zero two climb to flight level two nine zero ,101_0900,<unk>
tag lufthansa four two one nine identified ,021_0324,<unk>
sobelair two five two one contact rhein radar one three two decimal four ,021_0522,<unk>
alitalia two six two bonjour squawk five seven three six ,071_0442,<unk>
britannia three zero six alfa rhein ,071_0127,<unk>
contact milan one three four five two good bye ,091_0038,<unk>
swissair six five two zero set course direct to karlsruhe ,101_0512,<unk>
bee med one climb to flight level three four zero ,041_0063,<unk>
lufthansa four three nine three still on the frequency ,092_0296,<unk>
station calling ,092_0098,<unk>
tag berlin five two five five identified ,021_0170,<unk>
roger to stay clear of ~r ~v ~s ~m traffic turn right heading three four zero ,021_0250,<unk>
alitalia four eight seven contact zurich one three four decimal six ,021_0125,<unk>
delta fox sierra climb to flight level three hundred ,092_0048,<unk>
jet set eight one seven guten tag radar contact ,021_0393,<unk>
alitalia two three four you're identified cleared aosta st prex rolampont flight level two eight zero stand by for further climb ,081_0036,<unk>
~l ~t ~u seven seven five six ah good afternoon roger ,081_0823,<unk>
@aerovic one zero six one guten tag identified ,021_0255,<unk>
alitalia one five seven for shortcut turn right heading one four zero ,021_0139,<unk>
alitalia four eight five contact zurich one three three decimal four ,031_0099,<unk>
delta mike echo fly heading one nine zero ,031_0658,<unk>
belgian airforce four four descend now flight level three four zero ,021_0631,<unk>
airfrans one five zero nine radar contact climb flight level three four zero proceed via trasadingen hochwald [NONSENSE] morok ,101_0279,<unk>
belstar five zero two hotel rhein on one three two four ,012_0126,<unk>
midland seven two zero contact rhein one two seven three seven ,011_0139,<unk>
alitalia four six five rhein radar identified ,061_0646,<unk>
airfrans two four two six zurich radar good morning identified trasadingen zurich east fusse maintain flight level three three zero ,092_0123,<unk>
britannia triple two alfa rhein identified <OT> <FL> </FL> </OT> ,011_0087,<unk>
i don't think either ,072_0165,<unk>
[FRAGMENT] ,101_0076,<unk>
lufthansa five nine three one right turn ten degrees ,101_0136,<unk>
lufthansa four six five two good morning fly heading two one zero ,111_0121,<unk>
hapag lloyd six five three further climb clearance contact radar one three three decimal four bye bye ,081_0959,<unk>
expect ah in one minute opposite traffic ,082_0099,<unk>
and french air force four four one zero stop descent at flight level two nine zero ,111_0779,<unk>
algerie two zero seven three is identified fly heading two zero five climb flight level two seven zero ,041_0723,<unk>
aero lloyd five one seven ah rhein one two zero nine two tschuss ,081_0321,<unk>
stand by i'll call you back for higher ,081_0077,<unk>
lufthansa three six zero four you're cleared now direct to trasadingen ,011_0219,<unk>
~k ~l ~m three four six turn further right heading three five five ,021_0199,<unk>
britannia two three six alfa call zurich on one three three decimal four good day ,012_0159,<unk>
lufthansa three five five six guten tag continue present heading and climb to flight level ah two seven zero ,061_0315,<unk>
alitalia six four seven four proceed now to fox fox mike ,031_0588,<unk>
roger i'll call you back ,041_0422,<unk>
alitalia four eight five milan one three four five two bye ,081_0707,<unk>
roger lufthansa triple five zero maintain two eight zero trasadingen fribourg ,081_0937,<unk>
delta charlie india november alfa is identified climb flight level two seven zero report your heading ,011_0311,<unk>
and expect further climb in one minute when coming clear of opposite traffic ,051_0443,<unk>
[NONSENSE] futura nine three three follow climb with radar on one two eight one five good bye ,071_0778,<unk>
french air force four two three four is identified maintain level three four zero trasadingen hochwald to morok ,091_0005,<unk>
viva five eight five left turn to frankfurt ,031_0445,<unk>
aero lloyd five six two zurich radar good afternoon [HNOISE] you're identified maintain flight level three zero zero and fly heading ah two one zero for shortcut ,101_1049,<unk>
german air force four one four just confirm you're still in the climb to three nine zero ,021_0166,<unk>
tunis air four eight zero two contact rhein one two seven three seven tschu ,021_0334,<unk>
lufthansa four six five two radar contact climb to level two nine zero ,012_0076,<unk>
hapag lloyd six five three climb to flight level three four zero ,091_0596,<unk>
lufthansa four two zero nine proceed to dinkelsbuhl delta kilo bravo ,051_0724,<unk>
algerie two zero seven three direct to trasadingen now ,041_0359,<unk>
lufthansa five five zero four i'll call you back ,011_0260,<unk>
alitalia one one seven descend to flight level two five zero milan one three four five two good bye ,081_0351,<unk>
emirates zero two four set course direct to fusse ,092_0002,<unk>
