transcription,recording_id,labels,model_transcription
air berlin five zero eight one good morning maintain level three three zero ,111_0011,"[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 4]",ABERLINE FIVE SERO EIGHT ONE GOOD MORNING MAINTAIN LEVE LITTLE THREE THREE ZERO
[EMPTY] ,082_0058,[ 3  5 19 23  6 17  3  4],
golf juliett india descend to flight level two nine zero ,101_0798,"[3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",GULF TRULYS INDIADI CENTRAFLY LEVEL TWO NINEA ZERO
lufthansa eight two six eight climb to flight lev= ah disregard ,081_0732,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 4]",LOFTON'S EIGHT TWO SIX EIGHT TO CLIMB TO FLIGHT LA OF UH DISREGARD
ah sorry station calling ,081_0259,[3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4],UH SORRY STATION CALLING
three six zero four and for further climb zurich sector one three four decim= sorry one three three decimal four bye bye ,101_0925,"[3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3
 3 4 3 3 3 4 3 3 3 4]",THREE SIX OUT OF FOUR AND FOR FUTO CLIMS OD EXAC TWO ONE THREE FOUR A S SOY ONE THREE THREE THA SIMO FOUR BYE BYE
india oscar kilo climb to flight level three zero zero initially ,111_0277,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4]",AND YAOSCOKILO CLUMB TO FLY LEVEL TREEZAOSATO INITIALLY
airfrans six four seven contact reims one three four four bye ,101_0229,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",AF HOM SIX FOR SEVEN KONSOCOLNS ONE THREE FOR FOR BY
alitalia one one nine own navigation canne ,081_0689,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4
 3 3 3 3 3 4]",IE CAA ONE ONE NINE O NAVIGATION CUNNIT
~k ~l ~m three four six turn left to nattenheim ,071_0048,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4
 3 3 3 3 3 3 3 3 3 3 4]",KALEM TREE FOUR SIXT ON LEFTON NUTTENHEIME
good afternoon sunwing five two one two radar contact continue as cleared ,101_0495,"[3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 4]",GOOD AFTERNOON SOE FIVE TWO BON TW RATE OR CONSACT CONTIU AS CLIT
alitalia one five seven turn right to trasadingen ,031_0538,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 3 3 3 3 3 4]",ADITALIA ONE FIVE SEVEN TON OF RI TO TROSETING AND
air algerie two zero seven three good morning identified trasadingen st prex maintain two nine zero ,111_0371,"[3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 4 3 3
 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",AT ACADE TWO ZETO SEVEN THREE GOOD MORNING AT NTY FINE TRYS TETING IN SON PRAY MAINTAIN TWO NINE ZETO
[EMPTY] ,041_0375,[ 3  5 19 23  6 17  3  4],
alitalia four one six good morning squawk seven five three three ,111_0290,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4]",A OU TALK O FOR ONE SIX GOOD MORNINGS SCOL SEVEN FIVE THREE THREE
aero lloyd five one seven ah due traffic turn right one zero degrees ,101_0616,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",ADELOID FIVE ONE SEVEN UH DEOTRAFHIC TUN RIGHT ONE ZERO DEGREES
and report your position ,071_0493,[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 4],AND REPORT YOUR POSITION
golf juliett india descend to flight level two nine zero ,092_0062,"[3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",GULF JULIA DINGIAND HE SENT TO FLY LEVEL TWO NINES AT THEM
jet set two zero seven left direct to hochwald ,092_0143,"[3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 3 3 4]",JETA TWO SERO SEVEN LEFT OUT OF T HOKWALT
tag lufthansa three five six six identified climb flight level two seven zero ,031_0173,"[3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 4]",TAC LIFT IN THO THREE FIVE SIX SIX I D ENTIFID CLAM FLAT OF A TWO SEVEN ZERO
alitalia two nine two rhein radar identified ,031_0487,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 3 3 3 3 3 4]",A THEY TEL YOUA TWO NINE ON TWO RIAN GADIED AN E FIET
alitalia one five zero set course to karlsruhe ,111_0273,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 4
 3 3 3 3 3 3 3 3 3 4]",I T UP ON FIVE SETA SAT CLOSE TO CALSERWARE
lufthansa five five zero four report your heading ,021_0239,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 4 3 3 3 3 3 3 3 4]",MOST ON THE FIVE FIVE ZERO FOO POT YOU'RE HADING
turkair nine two five good morning squawk one zero zero five ,092_0356,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",TOCANINE THE TWO FIVE GOOD MORNINGS SQOK ONE ZERO ZERO FIVE
<FL> </FL> ,072_0056,[ 3 22 14  3  4  3  3 22 14  3  4],FOLKS GOIVIN YEAH FOLKS SLEEP ON BONSOI ON'T TE FIET THO IS A BASERI TURAN O WILL TWASO
bee med one contact rhein radar one three two decimal four ,051_0285,"[3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",EMIT ONE CONTACT  INRETA ONE THREE TWO DIS INOT FOUR
[EMPTY] ,081_0219,[ 3  5 19 23  6 17  3  4],
affirm hote= @aerovic one zero six one after hotel oscar charlie proceed to fribourg ,051_0337,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3
 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 4 3 3 3 3 3 3 3 3 4]",IF SOM HOTE AH REVEK ONZERO SIX ONE AFTER HOTEL OSCACHALI PROCEED TO FREBO
midland seven two zero climb to level three five zero with fifteen hundred feet per minute or more ,041_0525,"[3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4]",MIDDLAND SEVEN TWO ZERO CLIMBEDER LEVEL TREE FIVE SERO WIS FIFTEEN HUNDRED FEET PER MINUTE OR MORE
aero lloyd five nine zero rhein identified climb flight level two nine zero ,021_0048,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3
 3 4]",EOL AT FIVE NINE O ZERO IN IDENTTIFYD CLYM FLAT LEVEL TWO NINEO ZERO
ah okay ,041_0688,[3 3 4 3 3 3 3 4],UH OKAY
[EMPTY] ,081_0596,[ 3  5 19 23  6 17  3  4],
aero lloyd five six seven own navigation direct to arbos ,071_0752,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4]",I HOID FIVE SIX SEVEN ON NAVIGASHAN DIK TO ALBOS
lufthansa five two three six is identified ,012_0196,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3
 3 3 3 3 3 4]",LOFTONS AR FIVE TWO THREE SIX IS IDENTIFIED
sobelair two five five seven call rhein on one three two four good day ,021_0404,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3
 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",SO BLAY A TWO FIVE FIVE SEVEN COLRINE ON ONE TWEE TWO FORKT EI
lufthansa four three five six contact reims on one three four decimal four bye bye ,081_0522,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 4 3 3 3 4 3 3 3 4]",LOFTINSA FOUR THREE FIVE SIX CONSAAN IM ON TREE FOUR THAT'S AM O FOUR BYE BYE
lufthansa four six six five zurich radar good afternoon maintain three five zero call you back for descent ,101_1006,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4]",OFTIMES I FOL SIX SIX FIVE CETIGRADE I'LL GOD AFTERNOON MAINTAIN THREE FIVE SET OLL CAL YOU BACK FORTY SENT
alitalia one four nine good morning maintain three three zero trasadingen saronno ,091_0256,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4
 3 3 3 3 3 3 3 4]",I TAT A ONE FOUR NINE THE GOOD MORNING MAINTAIN THREE THREE SEER OLD TROSETING ANDS I DON'T KNOW
roger turn left heading two nine five ,061_0147,"[3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 4]",OR DRAT UN LEFT HEADDING TWO NINE OR FIVE
lufthansa three five five six contact zurich one three four decimal six good bye ,031_0139,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 4 3 3 3 4]",LOFE TENS A THREE FIVE FIVE SIX CONTECT UI ONE THREE FOUR DESMAL SIX GOOD BYE
constellation two two five one good morning radar contact ,061_0210,"[3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",CONSTALLATION TWO TWO FIVE ONE GOOD MORNING RADA CONTACT
airfrans three two six one good morning squawk two seven two four ,101_0518,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",UFRONS THREE TWO SIX ONE GOOD MORNING SCOOK TWO SEVEN TWO FOUR
india yankee juliett ,081_0629,[3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4],INDIA YOUNGA JUDITH
[HNOISE] cross air six six three bonjour cleared kines st prex willisau flight level three two zero ,071_0591,"[ 3 11 10  7  9 12  5  3  4  3  3  3  3  3  4  3  3  3  4  3  3  3  4  3
  3  3  4  3  3  3  3  3  4  3  3  3  3  3  3  3  4  3  3  3  3  3  3  3
  4  3  3  3  3  3  4  3  3  4  3  3  3  3  4  3  3  3  3  3  3  3  3  4
  3  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  4  3
  3  3  3  4]",SA SIXTIX TREE MOST REA CLAR THE KINES SOMPREVY DESOLVE I LIVE TE TOZEL
europa three six one bonjour maintain flight level three four zero kines st prex willisau ,081_0103,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3
 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 4]",O BY THREE SIX ONE BOSU MAINTAIN FAT THEY E TREE FA EOKI NES SOM PREVIDESAT
[EMPTY] ,021_0543,[ 3  5 19 23  6 17  3  4],
adria one six two seven is identified break @aerovic one zero six one report your heading ,021_0612,"[3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",UH THE ONE SIX TO SEVEN IS IDENTIFIED BREAK ARIVAK VON ZERO SIX FUN ND REPORT YOUR HEADING
air malta zero zero four contact rhein one two seven three seven tschuss ,051_0494,"[3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",AND MI TA ZIRO ZERO FOR CONTACT IN ONE TO SEVEN THREE SEVEN TRIST
[FRAGMENT] ,041_0563,[ 3 22 13  8 21 19  5 10  6  3  4],WA
lufthansa four seven two three descend to flight level two nine zero ,081_0777,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",OFSONS A FOUR SEVEN TWO THREE DECENT FLAT LEVEL TWO NINE O ZERO
alitalia four zero four speed up to mach decimal seven seven ,111_0793,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 4 3
 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4]",ARE YOU TALING YOUR FOUR ZERO FOUR SPEED UP TO MARDESIMO SEVEN SEVEN
transwede one zero seven contact zurich one three four six tschuss ,061_0082,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4]",TANDSPEED ONE ZERO SEVEN CONTEXT SUAGH MONTHLY FOUR SIXTRUS
hapag lloyd six five three cleared direct bilsa ,071_0847,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 3 4 3 3 3 3 3 4]",I PUT LOW SIX FIVE THREE CLEAR DIREC BILSA
aero lloyd five six two turn right to trasadingen ,051_0826,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 3 3 3 3 3 4]",I WELL AT FIVE SIX TWO TURNIT TO TAZADINGAN
air inter sierra oscar marseille one two five eight five good bye ,071_0544,"[3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 4
 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",U DOS YOUR HOLE SCOM I'LL SAY ONE TO FIVE EIGHT FIVE GOOD BYE YOU
lufthansa four two one nine contact rhein one three two four tschuss ,041_0394,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",LOOFED UNDHER FOUR TWO ONE NINE OR CON DETIN ONE THREE TWO FORTRESS
lufthansa four three nine three descend flight level two nine zero ,081_0558,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LOF TIMES A FOUR THREE NINE THREETIS ON FLAT OVE TWO NINE OR ZERO
sunwing five two one two is identified ,011_0318,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3
 3 4]",SOING FIVE TWO ONE TWO IS IDENTIFIED
alitalia two three four climb to flight level three two zero ,081_0045,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",I D TELL YOU TWO THREE FOUR CLAM TO FLIT LE VO THREE TWO ZERO
adria one six four two set course direct to morok ,111_0119,"[3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3
 3 3 3 4 3 3 4 3 3 3 3 3 4]",UHTHRER ONE SIX FOOT TWO SET CORSTIIC TO MOROK
[EMPTY] ,081_0780,[ 3  5 19 23  6 17  3  4],
<OT> ok </OT> ,012_0168,[3 7 6 3 4 3 3 4 3 3 7 6 3 4],OKAY
lufthansa four two zero nine continue descent ah disregard i'll call you back for further descent in a minute ,041_0620,"[ 3  3  3  3  3  3  3  3  3  4  3  3  3  3  4  3  3  3  4  3  3  3  3  4
  3  3  3  3  4  3  3  3  3  3  3  3  3  4  3  3  3  3  3  3  3  4  3  3
  4  3  3  3  3  3  3  3  3  3  4  3 26  3  3  4  3  3  3  3  4  3  3  3
  4  3  3  3  3  4  3  3  3  4  3  3  3  3  3  3  3  4  3  3  3  3  3  3
  3  4  3  3  4  3  4  3  3  3  3  3  3  4]",LEFT ON SA FOUR TWO ZERO NINER CONTINUE YCEN UH DISREGARD I CALL YOU BACK FOR FURTHER DECENT IN A MINUTE
tag algerie two zero seven three identified continue current heading climb flight level two seven zero ,041_0344,"[3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",I GOT A DREE TWO ZERO SEVEN THREE IDENTIFIED CONTINUE CURRENT HEADING CLIM FLOT LEVER TWO SEVEN ZERO
roger israeli four four two continue right turn heading of two hundred ,101_0224,"[3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4]",ROGER IS MARITY FOUR FOUR TWO COUNTIA RIGHT SOUR AND HEADING OFF TWO HUNDRED
austrian four one two own navigation fusse ,081_0714,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4
 3 3 3 3 3 4]",OSTERIN FOUR ONE TWO ON AOGATIONA FOOSET
airals one zero eight eight contact rhein radar one two seven decimal three seven ,051_0206,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 3 4]",YEAH AT'S ONS TE DATE CONTACT LINE LATER I WENT TO SEVEN DESONA THRET SEVEN
lufthansa four two one nine is identified you're cleared direct to delta kilo bravo ,021_0689,"[ 3  3  3  3  3  3  3  3  3  4  3  3  3  3  4  3  3  3  4  3  3  3  4  3
  3  3  3  4  3  3  4  3  3  3  3  3  3  3  3  3  3  4  3  3  3 26  3  3
  4  3  3  3  3  3  3  3  4  3  3  3  3  3  3  4  3  3  4  3  3  3  3  3
  4  3  3  3  3  4  3  3  3  3  3  4]",LEFT ONS E FOUR TWO ONE NINE AS IDENTIFIED YACLITDAK TO DELTACULA BARBO
yeah after trasadingen heading zero nine zero to kempten ,091_0128,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 4]",YEAH OFFSER TROSETING AND HEATTING SERO NINE OR SERO TWO CAMTON
hamburg air two five four six good morning radar contact climb flight level two nine zero ,081_0502,"[3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",HOV WE OT TWO FIVE FOUR SIX GOOD MORNING RAD OT CONSAT CLIM FLYOUT OVER TWO NINEA ZERO
alitalia four zero one left heading one seven zero ,081_0373,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",A DI THA HAE FOUR ZERO ONE LEFT HEDTING ONE SEVEN ZERO
lufthansa eight two two one descend flight level two nine zero ,091_0934,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LOFTONS I TW TWO ONE DESAN FLAT UER TWO AN NINE A A RO
lufthansa three five six six zurich radar good morning you're identified route trasadingen saronno i'll call you back for further climb ,091_1043,"[ 3  3  3  3  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  4  3  3  3
  4  3  3  3  4  3  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  4  3
  3  3  3  3  3  3  4  3  3  3 26  3  3  4  3  3  3  3  3  3  3  3  3  3
  4  3  3  3  3  3  4  3  3  3  3  3  3  3  3  3  3  3  4  3  3  3  3  3
  3  3  4  3 26  3  3  4  3  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3
  3  4  3  3  3  3  3  3  3  4  3  3  3  3  3  4]",OFTIMES I THREE FIVE SIX SIX OR A GRADE OL GOOD MORNING YOU OT ANTY FIVE THRO TROSETING AND SADO NO I CALL YOU BACK FOR FOOD OCLON
