transcription,recording_id,labels,model_transcription
lufthansa four two zero seven contact rhein radar one three two decimal four ,021_0574,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 26 29 21  4 32 11 24 21  4
 25 11 28 11 20  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 24  7 10  7
 24  4 21 20 11  4 26 14 24 11 11  4 26 29 21  4 10 11  9 15 19  7 18  4
 12 21 27 24  4]",left andsef four to zero seven contact reinreda on three two the simmal four
one three two decimal four please for the lufthansa four two zero seven ,021_0575,"[21 20 11  4 26 14 24 11 11  4 26 29 21  4 10 11  9 15 19  7 18  4 12 21
 27 24  4 22 18 11  7 25 11  4 12 21 24  4 26 14 11  4 18 27 12 26 14  7
 20 25  7  4 12 21 27 24  4 26 29 21  4 32 11 24 21  4 25 11 28 11 20  4]",one tri-too the simal for place for the luftonte four two zero seven
golf bravo victor juliett india turn right to trasadingen ,021_0576,"[13 21 18 12  4  8 24  7 28 21  4 28 15  9 26 21 24  4 16 27 18 15 11 26
 26  4 15 20 10 15  7  4 26 27 24 20  4 24 15 13 14 26  4 26 21  4 26 24
  7 25  7 10 15 20 13 11 20  4]",call proabe victor julied innear turnd wright to trasadigen
hotel bravo india tango romeo turn left to nattenheim november tango mike ,021_0577,"[14 21 26 11 18  4  8 24  7 28 21  4 15 20 10 15  7  4 26  7 20 13 21  4
 24 21 19 11 21  4 26 27 24 20  4 18 11 12 26  4 26 21  4 20  7 26 26 11
 20 14 11 15 19  4 20 21 28 11 19  8 11 24  4 26  7 20 13 21  4 19 15 17
 11  4]",hotel bravo enia tenge romeoton lefton nuttenheim november tange mit
lufthansa three five five zero is identified climb initially to flight level two five zero ,021_0578,"[18 27 12 26 14  7 20 25  7  4 26 14 24 11 11  4 12 15 28 11  4 12 15 28
 11  4 32 11 24 21  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4  9 18 15
 19  8  4 15 20 15 26 15  7 18 18 31  4 26 21  4 12 18 15 13 14 26  4 18
 11 28 11 18  4 26 29 21  4 12 15 28 11  4 32 11 24 21  4]",lefton's ae tree five five zerois identified climb initially to flight level two five zero
hotel bravo india tango romeo climb now to flight level three six zero ,021_0579,"[14 21 26 11 18  4  8 24  7 28 21  4 15 20 10 15  7  4 26  7 20 13 21  4
 24 21 19 11 21  4  9 18 15 19  8  4 20 21 29  4 26 21  4 12 18 15 13 14
 26  4 18 11 28 11 18  4 26 14 24 11 11  4 25 15 30  4 32 11 24 21  4]",u tar boa by any atango romeo clibed own to flight level tree sex ero
k l m three four six turn left to nattenheim ,021_0580,"[17  4 18  4 19  4 26 14 24 11 11  4 12 21 27 24  4 25 15 30  4 26 27 24
 20  4 18 11 12 26  4 26 21  4 20  7 26 26 11 20 14 11 15 19  4]",kill hums ree for sixton lefton nuttinhoim
hello sabena eight three six identified ,021_0581,"[14 11 18 18 21  4 25  7  8 11 20  7  4 11 15 13 14 26  4 26 14 24 11 11
  4 25 15 30  4 15 10 11 20 26 15 12 15 11 10  4]",alla zabina ate three six identified
lufthansa four two zero nine is identified turn left to delta kilo bravo ,021_0582,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 26 29 21  4 32 11 24 21  4
 20 15 20 11  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4 26 27 24 20  4
 18 11 12 26  4 26 21  4 10 11 18 26  7  4 17 15 18 21  4  8 24  7 28 21
  4]",leftans afour to zero niner is identified urn left to delta killo barba
alitalia six four seven four contact rhein radar one two seven decimal three seven ,021_0583,"[ 7 18 15 26  7 18 15  7  4 25 15 30  4 12 21 27 24  4 25 11 28 11 20  4
 12 21 27 24  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 24  7 10  7 24
  4 21 20 11  4 26 29 21  4 25 11 28 11 20  4 10 11  9 15 19  7 18  4 26
 14 24 11 11  4 25 11 28 11 20  4]",ilitalia six four-seven for contact rein rader on to seven i simal tree seven
lufthansa four thousand seven hundred contact zurich one three four decimal six ,021_0584,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 26 14 21 27 25  7 20 10  4
 25 11 28 11 20  4 14 27 20 10 24 11 10  4  9 21 20 26  7  9 26  4 32 27
 24 15  9 14  4 21 20 11  4 26 14 24 11 11  4 12 21 27 24  4 10 11  9 15
 19  7 18  4 25 15 30  4]",leftens are four thousand seven hundred contects suve humentary four de simal six
bee med one is identified proceed direct to tango golf oscar ,021_0585,"[ 8 11 11  4 19 11 10  4 21 20 11  4 15 25  4 15 10 11 20 26 15 12 15 11
 10  4 22 24 21  9 11 11 10  4 10 15 24 11  9 26  4 26 21  4 26  7 20 13
 21  4 13 21 18 12  4 21 25  9  7 24  4]",baymed won is identity fight proceed direct to tanglegolf oscar
lufthansa three five five zero climb to flight level two nine zero ,021_0586,"[18 27 12 26 14  7 20 25  7  4 26 14 24 11 11  4 12 15 28 11  4 12 15 28
 11  4 32 11 24 21  4  9 18 15 19  8  4 26 21  4 12 18 15 13 14 26  4 18
 11 28 11 18  4 26 29 21  4 20 15 20 11  4 32 11 24 21  4]",loft on the three five five zero climb to flight level to ninazera
saudia one zero six contact rhein radar one three two decimal four ,021_0587,"[25  7 27 10 15  7  4 21 20 11  4 32 11 24 21  4 25 15 30  4  9 21 20 26
  7  9 26  4 24 14 11 15 20  4 24  7 10  7 24  4 21 20 11  4 26 14 24 11
 11  4 26 29 21  4 10 11  9 15 19  7 18  4 12 21 27 24  4]",sodia won zero's six-contact rine rada on threty-two tho simol thour
k l m three four six rhein radar one two seven decimal three seven ,021_0588,"[17  4 18  4 19  4 26 14 24 11 11  4 12 21 27 24  4 25 15 30  4 24 14 11
 15 20  4 24  7 10  7 24  4 21 20 11  4 26 29 21  4 25 11 28 11 20  4 10
 11  9 15 19  7 18  4 26 14 24 11 11  4 25 11 28 11 20  4]",callems reforce six line vada one to seven discimiltry seven
hotel bravo india tango romeo rhein radar one two seven decimal three seven good bye ,021_0589,"[14 21 26 11 18  4  8 24  7 28 21  4 15 20 10 15  7  4 26  7 20 13 21  4
 24 21 19 11 21  4 24 14 11 15 20  4 24  7 10  7 24  4 21 20 11  4 26 29
 21  4 25 11 28 11 20  4 10 11  9 15 19  7 18  4 26 14 24 11 11  4 25 11
 28 11 20  4 13 21 21 10  4  8 31 11  4]",auto bravo india tengo romeorinrada want to sen tes maltwe seven gooeby
lufthansa five five zero four is identified ,021_0590,"[18 27 12 26 14  7 20 25  7  4 12 15 28 11  4 12 15 28 11  4 32 11 24 21
  4 12 21 27 24  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4]",left under five-five zeroporis identified
lufthansa five five zero four report your heading ,021_0591,"[18 27 12 26 14  7 20 25  7  4 12 15 28 11  4 12 15 28 11  4 32 11 24 21
  4 12 21 27 24  4 24 11 22 21 24 26  4 31 21 27 24  4 14 11  7 10 15 20
 13  4]",leftans are five five zevel four reporty heading
lufthansa five five zero four turn right heading one nine zero ,021_0592,"[18 27 12 26 14  7 20 25  7  4 12 15 28 11  4 12 15 28 11  4 32 11 24 21
  4 12 21 27 24  4 26 27 24 20  4 24 15 13 14 26  4 14 11  7 10 15 20 13
  4 21 20 11  4 20 15 20 11  4 32 11 24 21  4]",left ans are five five zero four turn right heading one nineor zero
who was calling rhein last please ,021_0593,"[29 14 21  4 29  7 25  4  9  7 18 18 15 20 13  4 24 14 11 15 20  4 18  7
 25 26  4 22 18 11  7 25 11  4]",who was calling on i last please
alitalia one five zero is identified ,021_0594,"[ 7 18 15 26  7 18 15  7  4 21 20 11  4 12 15 28 11  4 32 11 24 21  4 15
 25  4 15 10 11 20 26 15 12 15 11 10  4]",litaria won five zerois identified
lufthansa four two zero nine descend to flight level three four zero ,021_0595,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 26 29 21  4 32 11 24 21  4
 20 15 20 11  4 10 11 25  9 11 20 10  4 26 21  4 12 18 15 13 14 26  4 18
 11 28 11 18  4 26 14 24 11 11  4 12 21 27 24  4 32 11 24 21  4]",lofcen fort to zero nine are descent to flig th level tre for zero
lufthansa three five five zero what is your rate of climb ,021_0596,"[18 27 12 26 14  7 20 25  7  4 26 14 24 11 11  4 12 15 28 11  4 12 15 28
 11  4 32 11 24 21  4 29 14  7 26  4 15 25  4 31 21 27 24  4 24  7 26 11
  4 21 12  4  9 18 15 19  8  4]",loftans a three five five zero what is your ride-off climb
thats fine ,021_0597,[26 14  7 26 25  4 12 15 20 11  4],it's fine
golf juliett india contact zurich one three three decimal four ,021_0598,"[13 21 18 12  4 16 27 18 15 11 26 26  4 15 20 10 15  7  4  9 21 20 26  7
  9 26  4 32 27 24 15  9 14  4 21 20 11  4 26 14 24 11 11  4 26 14 24 11
 11  4 10 11  9 15 19  7 18  4 12 21 27 24  4]",golf juliad india contacts er hevan toly three is simut four
belgian airforce four four identified what was your request please ,021_0599,"[ 8 11 18 13 15  7 20  4  7 15 24 12 21 24  9 11  4 12 21 27 24  4 12 21
 27 24  4 15 10 11 20 26 15 12 15 11 10  4 29 14  7 26  4 29  7 25  4 31
 21 27 24  4 24 11 23 27 11 25 26  4 22 18 11  7 25 11  4]",benjamere forc for four identified what was your request please
roger ,021_0600,[24 21 13 11 24  4],fodcer
say again ,021_0601,[25  7 31  4  7 13  7 15 20  4],second
cross air eight five eight is identified ,021_0602,"[ 9 24 21 25 25  4  7 15 24  4 11 15 13 14 26  4 12 15 28 11  4 11 15 13
 14 26  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4]",cassaet five-eit is identified
delta india mike mike echo identified climb to flight level two nine zero report your heading ,021_0603,"[10 11 18 26  7  4 15 20 10 15  7  4 19 15 17 11  4 19 15 17 11  4 11  9
 14 21  4 15 10 11 20 26 15 12 15 11 10  4  9 18 15 19  8  4 26 21  4 12
 18 15 13 14 26  4 18 11 28 11 18  4 26 29 21  4 20 15 20 11  4 32 11 24
 21  4 24 11 22 21 24 26  4 31 21 27 24  4 14 11  7 10 15 20 13  4]",data india mike mike echo identified climed to flight level to nina zero repotea heading
delta india mike mike echo turn left heading one seven five ,021_0604,"[10 11 18 26  7  4 15 20 10 15  7  4 19 15 17 11  4 19 15 17 11  4 11  9
 14 21  4 26 27 24 20  4 18 11 12 26  4 14 11  7 10 15 20 13  4 21 20 11
  4 25 11 28 11 20  4 12 15 28 11  4]",thater in ya mikemoic ecoton lifted in one seven five
bee med one contact rhein radar one three two decimal four ,021_0605,"[ 8 11 11  4 19 11 10  4 21 20 11  4  9 21 20 26  7  9 26  4 24 14 11 15
 20  4 24  7 10  7 24  4 21 20 11  4 26 14 24 11 11  4 26 29 21  4 10 11
  9 15 19  7 18  4 12 21 27 24  4]",be made one contact rin rader on threty-two dhis similar four
lufthansa four two zero nine descend now to flight level three three zero ,021_0606,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 26 29 21  4 32 11 24 21  4
 20 15 20 11  4 10 11 25  9 11 20 10  4 20 21 29  4 26 21  4 12 18 15 13
 14 26  4 18 11 28 11 18  4 26 14 24 11 11  4 26 14 24 11 11  4 32 11 24
 21  4]",left on se forto zeronina descend now to flight level trate razer
affirm lufthansa four two zero nine contact rhein radar one three two decimal four ,021_0607,"[ 7 12 12 15 24 19  4 18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 26 29
 21  4 32 11 24 21  4 20 15 20 11  4  9 21 20 26  7  9 26  4 24 14 11 15
 20  4 24  7 10  7 24  4 21 20 11  4 26 14 24 11 11  4 26 29 21  4 10 11
  9 15 19  7 18  4 12 21 27 24  4]",i firm leftenser for to zio nina contact wine rade want to be two the simal for
sabena eight three six contact rhein radar one two seven decimal three seven ,021_0608,"[25  7  8 11 20  7  4 11 15 13 14 26  4 26 14 24 11 11  4 25 15 30  4  9
 21 20 26  7  9 26  4 24 14 11 15 20  4 24  7 10  7 24  4 21 20 11  4 26
 29 21  4 25 11 28 11 20  4 10 11  9 15 19  7 18  4 26 14 24 11 11  4 25
 11 28 11 20  4]",sabinitri sixh contact vine reda one to seven is simmal three seven
alfa fox bravo four four proceed own navigation to gotil ,021_0609,"[ 7 18 12  7  4 12 21 30  4  8 24  7 28 21  4 12 21 27 24  4 12 21 27 24
  4 22 24 21  9 11 11 10  4 21 29 20  4 20  7 28 15 13  7 26 15 21 20  4
 26 21  4 13 21 26 15 18  4]",alphafox bavo four our posit on navigation to gothill
ah who is calling rhein last please ,021_0610,"[ 7 14  4 29 14 21  4 15 25  4  9  7 18 18 15 20 13  4 24 14 11 15 20  4
 18  7 25 26  4 22 18 11  7 25 11  4]",who's coing on in last pleace
aerovic one zero six one is identified ,021_0611,"[ 7 11 24 21 28 15  9  4 21 20 11  4 32 11 24 21  4 25 15 30  4 21 20 11
  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4]",aerievackvan zero six one s identified
adria one six two seven is identified break aerovic one zero six one report your heading ,021_0612,"[ 7 10 24 15  7  4 21 20 11  4 25 15 30  4 26 29 21  4 25 11 28 11 20  4
 15 25  4 15 10 11 20 26 15 12 15 11 10  4  8 24 11  7 17  4  7 11 24 21
 28 15  9  4 21 20 11  4 32 11 24 21  4 25 15 30  4 21 20 11  4 24 11 22
 21 24 26  4 31 21 27 24  4 14 11  7 10 15 20 13  4]",adrea one six to-seven is identified break erivek van zero's six one nd report your heading
roger aerovic one zero six one for separation turn right heading one nine five ,021_0613,"[24 21 13 11 24  4  7 11 24 21 28 15  9  4 21 20 11  4 32 11 24 21  4 25
 15 30  4 21 20 11  4 12 21 24  4 25 11 22  7 24  7 26 15 21 20  4 26 27
 24 20  4 24 15 13 14 26  4 14 11  7 10 15 20 13  4 21 20 11  4 20 15 20
 11  4 12 15 28 11  4]",roga erevek vanzera six one for separation ton wright irin one line of five
lufthansa three five five zero contact zurich one three four decimal six ,021_0614,"[18 27 12 26 14  7 20 25  7  4 26 14 24 11 11  4 12 15 28 11  4 12 15 28
 11  4 32 11 24 21  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20
 11  4 26 14 24 11 11  4 12 21 27 24  4 10 11  9 15 19  7 18  4 25 15 30
  4]",loft an ta tree five-five zero contact serecountry for the simal six
lufthansa five five zero four proceed own navigation to trasadingen ,021_0615,"[18 27 12 26 14  7 20 25  7  4 12 15 28 11  4 12 15 28 11  4 32 11 24 21
  4 12 21 27 24  4 22 24 21  9 11 11 10  4 21 29 20  4 20  7 28 15 13  7
 26 15 21 20  4 26 21  4 26 24  7 25  7 10 15 20 13 11 20  4]",left un the five five zero four proceed on navigation to trasadingen
merair six nine five two is identified climb to flight level two seven zero proceed direct to trasadingen ,021_0616,"[19 11 24  7 15 24  4 25 15 30  4 20 15 20 11  4 12 15 28 11  4 26 29 21
  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4  9 18 15 19  8  4 26 21  4
 12 18 15 13 14 26  4 18 11 28 11 18  4 26 29 21  4 25 11 28 11 20  4 32
 11 24 21  4 22 24 21  9 11 11 10  4 10 15 24 11  9 26  4 26 21  4 26 24
  7 25  7 10 15 20 13 11 20  4]",mayersix nineo-five two is identiflight climb to flight level to seven zero proceed direct to traserigen
tarom three seven four is in radar contact ,021_0617,"[26  7 24 21 19  4 26 14 24 11 11  4 25 11 28 11 20  4 12 21 27 24  4 15
 25  4 15 20  4 24  7 10  7 24  4  9 21 20 26  7  9 26  4]",there arm trees seven foorts in railar contact
alitalia two nine oh one is identified ,021_0618,"[ 7 18 15 26  7 18 15  7  4 26 29 21  4 20 15 20 11  4 21 14  4 21 20 11
  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4]",a litalia toninar one is identified
air adria one six two seven is identified ,021_0619,"[ 7 15 24  4  7 10 24 15  7  4 21 20 11  4 25 15 30  4 26 29 21  4 25 11
 28 11 20  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4]",yat ither i want six to seven tis identify it
tarom three seven four report your heading ,021_0620,"[26  7 24 21 19  4 26 14 24 11 11  4 25 11 28 11 20  4 12 21 27 24  4 24
 11 22 21 24 26  4 31 21 27 24  4 14 11  7 10 15 20 13  4]",town threes seven four reportye hatding
tarom three seven four turn right heading ah one three five ,021_0621,"[26  7 24 21 19  4 26 14 24 11 11  4 25 11 28 11 20  4 12 21 27 24  4 26
 27 24 20  4 24 15 13 14 26  4 14 11  7 10 15 20 13  4  7 14  4 21 20 11
  4 26 14 24 11 11  4 12 15 28 11  4]",twur on three seven foot and right headding one three-five
roger nato one zero turn right heading three two zero ,021_0623,"[24 21 13 11 24  4 20  7 26 21  4 21 20 11  4 32 11 24 21  4 26 27 24 20
  4 24 15 13 14 26  4 14 11  7 10 15 20 13  4 26 14 24 11 11  4 26 29 21
  4 32 11 24 21  4]",a jornato won zeeroton right heading three touls ero
cross air eight five eight contact rhein radar one two seven decimal three seven ,021_0624,"[ 9 24 21 25 25  4  7 15 24  4 11 15 13 14 26  4 12 15 28 11  4 11 15 13
 14 26  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 24  7 10  7 24  4 21
 20 11  4 26 29 21  4 25 11 28 11 20  4 10 11  9 15 19  7 18  4 26 14 24
 11 11  4 25 11 28 11 20  4]",crosser eighd five-eight contact rin reda one to-seven te cimaltery seven
malaysian four is identified ,021_0625,"[19  7 18  7 31 25 15  7 20  4 12 21 27 24  4 15 25  4 15 10 11 20 26 15
 12 15 11 10  4]",malazi an force identified
britannia three zero six alfa is identified ,021_0626,"[ 8 24 15 26  7 20 20 15  7  4 26 14 24 11 11  4 32 11 24 21  4 25 15 30
  4  7 18 12  7  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4]",bretania tree zero six alpha is identified
merair six nine five two report your heading ,021_0627,"[19 11 24  7 15 24  4 25 15 30  4 20 15 20 11  4 12 15 28 11  4 26 29 21
  4 24 11 22 21 24 26  4 31 21 27 24  4 14 11  7 10 15 20 13  4]",may i six nine or five tour replot your heading
roger ,021_0628,[24 21 13 11 24  4],rottor
lufthansa five five zero four contact zurich one three four decimal six ,021_0629,"[18 27 12 26 14  7 20 25  7  4 12 15 28 11  4 12 15 28 11  4 32 11 24 21
  4 12 21 27 24  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11
  4 26 14 24 11 11  4 12 21 27 24  4 10 11  9 15 19  7 18  4 25 15 30  4]",leftans ave five-five-zeegle four contexts ontary four disimal sex
adria one six two seven contact rhein one three two decimal four ,021_0630,"[ 7 10 24 15  7  4 21 20 11  4 25 15 30  4 26 29 21  4 25 11 28 11 20  4
  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 14 24 11 11  4
 26 29 21  4 10 11  9 15 19  7 18  4 12 21 27 24  4]",adea an six-tor-seven contact rin montary two the summer four
belgian airforce four four descend now flight level three four zero ,021_0631,"[ 8 11 18 13 15  7 20  4  7 15 24 12 21 24  9 11  4 12 21 27 24  4 12 21
 27 24  4 10 11 25  9 11 20 10  4 20 21 29  4 12 18 15 13 14 26  4 18 11
 28 11 18  4 26 14 24 11 11  4 12 21 27 24  4 32 11 24 21  4]",beljamer fos for four descenden off lite lettle tree for zero
affirm belgian airforce four four contact rhein radar one two seven decimal three seven ,021_0632,"[ 7 12 12 15 24 19  4  8 11 18 13 15  7 20  4  7 15 24 12 21 24  9 11  4
 12 21 27 24  4 12 21 27 24  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4
 24  7 10  7 24  4 21 20 11  4 26 29 21  4 25 11 28 11 20  4 10 11  9 15
 19  7 18  4 26 14 24 11 11  4 25 11 28 11 20  4]",a firm belsume mer force for four contact lin rader won two-seven e simman three seven
gulf air zero zero five is identified ,021_0633,"[13 27 18 12  4  7 15 24  4 32 11 24 21  4 32 11 24 21  4 12 15 28 11  4
 15 25  4 15 10 11 20 26 15 12 15 11 10  4]",galfer zero zero five is identified
merair six nine four four is identified proceed to trasadingen climb flight level two nine zero ,021_0634,"[19 11 24  7 15 24  4 25 15 30  4 20 15 20 11  4 12 21 27 24  4 12 21 27
 24  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4 22 24 21  9 11 11 10  4
 26 21  4 26 24  7 25  7 10 15 20 13 11 20  4  9 18 15 19  8  4 12 18 15
 13 14 26  4 18 11 28 11 18  4 26 29 21  4 20 15 20 11  4 32 11 24 21  4]",mayersix nineor four foures identified procetor transiting and climb flight level to ninazelo
swissair nine three five nine is identified ,021_0635,"[25 29 15 25 25  7 15 24  4 20 15 20 11  4 26 14 24 11 11  4 12 15 28 11
  4 20 15 20 11  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4]",is wis a nino three five ninis a identity fight
lufthansa five two one seven is identified ,021_0636,"[18 27 12 26 14  7 20 25  7  4 12 15 28 11  4 26 29 21  4 21 20 11  4 25
 11 28 11 20  4 15 25  4 15 10 11 20 26 15 12 15 11 10  4]",left unter five-to one seven is identified
ah swissair nine three five nine descend to flight level three five zero ,021_0637,"[ 7 14  4 25 29 15 25 25  7 15 24  4 20 15 20 11  4 26 14 24 11 11  4 12
 15 28 11  4 20 15 20 11  4 10 11 25  9 11 20 10  4 26 21  4 12 18 15 13
 14 26  4 18 11 28 11 18  4 26 14 24 11 11  4 12 15 28 11  4 32 11 24 21
  4]",a swisser nine or three-five miner descent flight level three five zer
affirm ,021_0638,[ 7 12 12 15 24 19  4],afam
merair six nine five two climb now to flight level three one zero ,021_0639,"[19 11 24  7 15 24  4 25 15 30  4 20 15 20 11  4 12 15 28 11  4 26 29 21
  4  9 18 15 19  8  4 20 21 29  4 26 21  4 12 18 15 13 14 26  4 18 11 28
 11 18  4 26 14 24 11 11  4 21 20 11  4 32 11 24 21  4]",mayar six nine or five two clim nort to flight level tree von zero
